x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	[X5]	
1.05667	0.682477	1	0.288881	0.146373	4.26424e-011	0.0163313	3.82034e-005	6.79152e-012	6.26021e-012	0.111244	4.03439e-014	0.0593462	3.62714e-008	0.123981	2.66224	3.6026e-007	3.66888	0.288881	-11.726	0.178039	4.10376	3.82034e-005	10	18.7882	99.9948	0	0	5	0.5	64	1.00618	0.635612	-0.207911	0.0537444	0.288364	0.18626	0.438876	3.96842e-005	
1.06606	0.735712	1	0.27369	0.175852	3.68325e-011	0.0291771	8.28251e-005	5.65303e-012	6.49627e-012	0.165428	9.53862e-014	0.14234	1.46418e-007	0.0911819	2.62878	5.32807e-007	3.68561	0.27369	-11.2065	0.42702	4.20492	8.28251e-005	10	18.21	99.9847	0	0	5	0.5	65	1.0077	1.56949	-0.207909	0.131916	0.27273	0.441668	0.528305	8.61007e-005	
1.0269	0.689646	1	0.297151	0.130404	3.35854e-011	0.0113772	2.0695e-005	7.62319e-012	4.39266e-012	0.0869879	1.70533e-014	0.0127249	5.58204e-009	0.151615	2.67909	2.01908e-007	3.66046	0.297151	-12.1	0.0381748	4.07478	2.0695e-005	10	17.6942	99.9987	0	0	5	0.5	66	1.0028	0.13649	-0.207912	0.0109137	0.29693	0.0423077	0.414459	2.18145e-005	
1.06767	0.716546	1	0.271211	0.180427	3.56107e-011	0.0318802	8.84043e-005	5.50969e-012	6.44418e-012	0.176171	1.08556e-013	0.155765	1.71074e-007	0.0886404	2.61592	5.53672e-007	3.69204	0.271211	-11.1579	0.467295	4.23313	8.84043e-005	10	16.3403	99.9834	0	0	5	0.5	67	1.00825	1.72854	-0.207909	0.144605	0.270192	0.482707	0.551549	9.18845e-005	
1.055	0.701829	1	0.288167	0.147783	4.25782e-011	0.0168388	4.084e-005	6.72672e-012	6.31099e-012	0.113606	4.24951e-014	0.0632955	3.97408e-008	0.122075	2.66017	3.69925e-007	3.66991	0.288167	-11.699	0.189887	4.1078	4.084e-005	10	18.6243	99.9943	0	0	5	0.5	68	1.00604	0.679533	-0.207911	0.0574519	0.287623	0.19854	0.442248	4.24387e-005	
1.04391	0.724195	1	0.292786	0.138459	4.19317e-011	0.0135986	3.04973e-005	7.17973e-012	5.82302e-012	0.0979236	2.86061e-014	0.0376186	1.97815e-008	0.134099	2.68073	3.01925e-007	3.65964	0.292786	-11.8607	0.112856	4.07698	3.04973e-005	10	18.2748	99.9968	0	0	5	0.5	69	1.00464	0.395974	-0.207911	0.033631	0.292387	0.119537	0.419527	3.18111e-005	
1.07872	0.694212	1	0.257017	0.207013	2.96958e-011	0.0471113	0.00013265	4.80209e-012	6.16565e-012	0.226904	1.68575e-013	0.231315	3.9219e-007	0.0644563	2.64028	7.03856e-007	3.67986	0.257017	-10.6498	0.693948	4.3141	0.00013265	10	9.35509	99.9705	0	0	5	0.5	70	1.00998	2.58685	-0.207908	0.217002	0.255713	0.713233	0.645843	0.000138128	
1.04433	0.750443	1	0.291121	0.141802	4.28336e-011	0.014631	3.69308e-005	7.01045e-012	6.0919e-012	0.102874	3.30823e-014	0.0474636	2.67675e-008	0.12826	2.67892	3.31081e-007	3.66054	0.291121	-11.7789	0.142391	4.08203	3.69308e-005	10	18.2339	99.9961	0	0	5	0.5	71	1.00466	0.503542	-0.207911	0.0424568	0.290622	0.150779	0.424537	3.84671e-005	
1.03629	0.706486	1	0.295514	0.133189	3.84954e-011	0.0120593	2.35039e-005	7.46382e-012	5.14235e-012	0.0902753	2.13905e-014	0.0221013	1.03831e-008	0.143849	2.68494	2.47109e-007	3.65753	0.295514	-11.9921	0.0663041	4.06966	2.35039e-005	10	18.0978	99.998	0	0	5	0.5	72	1.00375	0.230537	-0.207912	0.0194161	0.29523	0.0712875	0.413061	2.46331e-005	
1.02127	0.723451	1	0.295733	0.132704	3.90455e-011	0.0118118	3.13688e-005	7.49107e-012	5.19687e-012	0.0887457	2.06872e-014	0.0222624	1.04469e-008	0.142089	2.69607	2.48943e-007	3.65196	0.295733	-11.9596	0.0667874	4.05896	3.13688e-005	10	17.0021	99.998	0	0	5	0.5	73	1.00226	0.233031	-0.207912	0.0188037	0.295352	0.0741845	0.407468	3.29097e-005	
1.03214	0.737509	1	0.29516	0.133785	3.96921e-011	0.0121515	2.83799e-005	7.43056e-012	5.32594e-012	0.0905604	2.21659e-014	0.0248524	1.19016e-008	0.140932	2.6915	2.58858e-007	3.65425	0.29516	-11.9476	0.0745576	4.06368	2.83799e-005	10	17.7351	99.9979	0	0	5	0.5	74	1.00328	0.25901	-0.207912	0.0215334	0.294806	0.0810206	0.410212	2.97245e-005	
1	0.759375	1	0.278504	0.1718	4.09846e-011	0.0215123	9.34975e-005	5.78636e-012	7.06203e-012	0.124847	4.6699e-014	0.131718	1.5978e-007	0.0597299	2.90115	6.10103e-007	3.54942	0.278504	-10.5523	0.395154	3.94696	9.34975e-005	10	0	99.9911	0	0	3.92857	0.392857	75	1.0008	1.35736	-0.207913	0.110243	0.277064	0.420841	0.400326	9.68887e-005	
1	0.703125	1	0.291475	0.141946	4.42015e-011	0.0143849	5.68899e-005	7.00335e-012	6.29282e-012	0.101041	3.23133e-014	0.0514882	2.97141e-008	0.12298	2.70165	3.45601e-007	3.64918	0.291475	-11.6845	0.154465	4.06205	5.68899e-005	10	4.70781	99.9964	0	0	3.75	0.375	76	1.00101	0.523369	-0.207913	0.0422319	0.290666	0.17028	0.386065	5.93058e-005	
1.01318	0.857812	1	0.243351	0.26349	2.14983e-011	0.0654386	0.000189905	3.77279e-012	5.68141e-012	0.247618	1.24612e-013	0.319971	1.66072e-006	0.0180529	3.11214	1.23852e-006	3.44393	0.243351	-9.18044	0.959918	4.11307	0.000189905	10	0	99.9643	0	0	5	0.5	77	0.999472	3.51987	-0.2079	0.289161	0.241281	0.992639	0.668419	0.000197589	
1.02739	0.874056	1	0.26027	0.200578	3.05094e-011	0.049255	0.000102298	4.95615e-012	6.13767e-012	0.244839	2.24577e-013	0.231146	3.10146e-007	0.0907052	2.48807	6.19854e-007	3.75597	0.26027	-11.1132	0.693441	4.46262	0.000102298	10	0.0407515	99.9966	0	0	5	0.5	78	0.999173	2.68533	-0.207849	0.204197	0.258274	0.7254	0.720652	0.000105102	
1.01563	0.889066	1	0.162844	1.31386	2.39879e-012	0.168507	0.000493492	7.56623e-013	3.16102e-012	0.127874	3.8403e-016	0.707605	0.0219227	3.13217e-007	8.84451	4.86918e-005	0.577721	0.162844	2.50261	2.18863	1.58171	0.000493492	10	0	99.8633	0	0	5	0.5	79	0.99526	7.90325	-0.20791	0.694597	0.160193	2.22588	0.946322	0.000517468	
0.924235	0.885938	-99999	0.0356466	2.05214	1.37409e-012	0.200714	0.00232235	4.84418e-013	2.82818e-012	0.097518	6.24644e-017	0.942873	0.356083	1.25456e-008	0.995413	1.19615e-005	0.00228749	0.0356466	9.28012	3.89688	1.24339	0.00232235	1	0	98.6286	0	0	0.25	0.25	80	1.29162	13.8672	-0.207705	1.32172	0.0347698	3.90491	1.24417	0.00244382	
1.01904	0.837519	1	0.269441	0.190185	3.46513e-011	0.0320738	0.000112313	5.22698e-012	6.60972e-012	0.168146	8.71314e-014	0.178246	2.66909e-007	0.0588681	2.78914	6.72769e-007	3.60543	0.269441	-10.5522	0.53474	4.10163	0.000112313	10	0	99.985	0	0	5	0.5	81	1.00067	1.92919	-0.207912	0.156036	0.267906	0.560596	0.507075	0.000116527	
1	0.815625	1	0.254097	0.279767	2.06186e-011	0.0497261	0.000153979	3.55329e-012	5.78553e-012	0.177215	4.12609e-014	0.272618	2.66799e-006	0.00645341	3.72745	1.70297e-006	3.13627	0.254097	-8.26739	0.817865	3.64874	0.000153979	10	0	99.9793	0	0	3.75	0.375	82	1.00027	2.86221	-0.207912	0.236146	0.251884	0.854028	0.479648	0.000159404	
1.03666	0.804199	1	0.288948	0.14659	4.3396e-011	0.0161398	5.07512e-005	6.78144e-012	6.38031e-012	0.109775	3.93942e-014	0.0621832	3.88008e-008	0.119659	2.68061	3.70805e-007	3.65969	0.288948	-11.6508	0.18655	4.08711	5.07512e-005	10	17.4528	99.9952	0	0	5	0.5	83	1.0029	0.666583	-0.207911	0.0543898	0.288235	0.19909	0.430697	5.28106e-005	
1.01895	0.811911	1	0.279422	0.167485	4.00836e-011	0.0236301	8.49081e-005	5.93544e-012	6.73329e-012	0.140671	6.7016e-014	0.122255	1.15899e-007	0.0883347	2.70164	5.14828e-007	3.64918	0.279422	-11.1384	0.366765	4.1124	8.49081e-005	10	7.25405	99.9912	0	0	5	0.5	84	1.00123	1.31498	-0.207912	0.104718	0.278169	0.38871	0.459875	8.8067e-005	
1.07797	0.669038	1	0.265252	0.191816	3.30371e-011	0.0376429	0.000106876	5.18253e-012	6.35585e-012	0.195664	1.29784e-013	0.1876	2.5194e-007	0.0757315	2.63541	6.21801e-007	3.6823	0.265252	-10.9062	0.562802	4.25467	0.000106876	10	16.121	99.9777	0	0	5	0.5	85	1.00963	2.08191	-0.207909	0.175029	0.264107	0.579942	0.582774	0.000111162	
1.05631	0.609001	1	0.294118	0.135842	4.06209e-011	0.0128225	2.08215e-005	7.31805e-012	5.53436e-012	0.0941138	2.50754e-014	0.029878	1.48595e-008	0.138893	2.68245	2.7639e-007	3.65877	0.294118	-11.9262	0.0896343	4.07337	2.08215e-005	10	19.3694	99.9975	0	0	5	0.5	86	1.00559	0.310072	-0.207911	0.0264436	0.293824	0.0944247	0.416159	2.16332e-005	
1.05779	0.660642	1	0.289795	0.144416	4.28042e-011	0.0155716	3.49005e-005	6.88353e-012	6.19997e-012	0.107505	3.70454e-014	0.0542328	3.2067e-008	0.125525	2.67044	3.48389e-007	3.66478	0.289795	-11.7447	0.162699	4.09314	3.49005e-005	10	18.9708	99.9952	0	0	5	0.5	87	1.00626	0.576097	-0.207911	0.0489805	0.289317	0.170325	0.431934	3.62393e-005	
1.01922	0.783109	1	0.287424	0.150205	4.38587e-011	0.0170449	6.17739e-005	6.61826e-012	6.60732e-012	0.113142	4.25416e-014	0.0747305	5.1102e-008	0.109828	2.70164	4.0633e-007	3.64918	0.287424	-11.4902	0.224192	4.07375	6.17739e-005	10	15.3695	99.9948	0	0	5	0.5	88	1.00165	0.789853	-0.207912	0.062974	0.286518	0.240735	0.420437	6.42088e-005	
1.02288	0.758447	1	0.292491	0.139467	4.3222e-011	0.0137369	4.36778e-005	7.12781e-012	6.04592e-012	0.0982042	2.95254e-014	0.0428441	2.3295e-008	0.129122	2.69396	3.19635e-007	3.65302	0.292491	-11.7794	0.128533	4.06605	4.36778e-005	10	16.8843	99.9968	0	0	5	0.5	89	1.00224	0.454479	-0.207912	0.0361233	0.291888	0.139834	0.414636	4.55639e-005	
1.01089	0.745313	1	0.290281	0.144224	4.42686e-011	0.0150887	5.52244e-005	6.89272e-012	6.40351e-012	0.104311	3.50444e-014	0.0578214	3.50016e-008	0.119126	2.70164	3.6306e-007	3.64918	0.290281	-11.6293	0.173465	4.06465	5.52244e-005	10	15.142	99.9959	0	0	5	0.5	90	1.00146	0.607988	-0.207913	0.0481038	0.289492	0.188341	0.410631	5.75141e-005	
0.958202	0.857812	-99999	0.0172958	2.11282	1.30146e-012	0.220249	0.0017187	4.70507e-013	2.7579e-012	0.103936	6.9572e-017	0.987764	0.404896	1.19654e-008	0.995388	1.23638e-005	0.0022999	0.0172958	10.002	4.17799	1.31425	0.0017187	1	0	99.2795	0	0	0.25	0.25	91	0.998835	14.8764	-0.207909	1.41426	0.0162609	4.1867	1.31609	0.00181593	
0.924235	0.689063	-99999	0.0435631	2.04367	1.43609e-012	0.175711	0.000904787	4.86426e-013	2.9436e-012	0.0857241	4.45298e-017	0.926812	0.390022	9.9382e-009	0.995928	1.23534e-005	0.00202965	0.0435631	9.55937	3.95051	1.19028	0.000904787	1	0	99.6971	0	0	0.25	0.25	92	1	14.0096	-0.20791	1.29122	0.0408689	3.97734	1.20122	0.000951773	
1.0378	0.669499	1	0.296431	0.131254	3.63239e-011	0.0114866	1.79415e-005	7.57383e-012	4.7818e-012	0.0872559	1.84943e-014	0.0166811	7.53588e-009	0.146719	2.69034	2.23604e-007	3.65483	0.296431	-12.0275	0.0500434	4.06369	1.79415e-005	10	18.4555	99.9985	0	0	5	0.5	93	1.00389	0.16928	-0.207912	0.0144699	0.296219	0.0537097	0.409489	1.88241e-005	
1	0.5625	1	0.298442	0.128094	2.42989e-011	0.0108368	2.01416e-005	7.76064e-012	3.12178e-012	0.0843499	1.1452e-014	0.00427349	1.76805e-009	0.158693	2.67349	1.38165e-007	3.66324	0.298442	-12.1984	0.0128206	4.08009	2.01416e-005	9.99997	16.1821	99.9987	0	0	3.75	0.375001	94	1.00106	0.0522362	-0.20789	0.0041087	0.298291	0.0157445	0.416653	2.14455e-005	
1.03364	0.633141	1	0.297768	0.128507	3.08986e-011	0.0107194	1.2078e-005	7.73571e-012	3.98246e-012	0.0831685	1.39142e-014	0.0088044	3.75425e-009	0.151329	2.6968	1.78942e-007	3.6516	0.297768	-12.0849	0.0264134	4.05695	1.2078e-005	10	18.5405	99.9991	0	0	5	0.5	95	1.00339	0.0827695	-0.207912	0.00734271	0.297644	0.0285674	0.405539	1.27469e-005	
1	0.61875	1	0.296846	0.130236	3.58774e-011	0.0111105	3.09496e-005	7.63303e-012	4.68638e-012	0.0850583	1.70535e-014	0.0150702	6.71739e-009	0.14609	2.70164	2.16663e-007	3.64918	0.296846	-12.0108	0.045211	4.0526	3.09496e-005	10	15.1085	99.9983	0	0	3.75	0.375	96	1.00109	0.147963	-0.207913	0.0129798	0.296517	0.0518413	0.395255	3.26269e-005	
1.01891	0.6723	1	0.297154	0.130039	3.42137e-011	0.0111698	2.32121e-005	7.64457e-012	4.46232e-012	0.0856416	1.66246e-014	0.0130601	5.73827e-009	0.149448	2.69043	2.04828e-007	3.65479	0.297154	-12.0633	0.0391806	4.06355	2.32121e-005	10	17.2242	99.9986	0	0	5	0.5	97	1.00222	0.136216	-0.207913	0.01103	0.296907	0.0439966	0.408999	2.44693e-005	
1	0.646875	1	0.295271	0.133574	4.04251e-011	0.0119868	3.96845e-005	7.4423e-012	5.41575e-012	0.0894739	2.18068e-014	0.0257361	1.23764e-008	0.13888	2.70164	2.63382e-007	3.64918	0.295271	-11.9115	0.0772087	4.05413	3.96845e-005	10	12.8192	99.9977	0	0	3.92857	0.392857	98	1.00109	0.257151	-0.207913	0.0216225	0.294788	0.0868881	0.39065	4.16343e-005	
1.04141	0.65067	1	0.296237	0.131577	3.68557e-011	0.0115664	1.66448e-005	7.55525e-012	4.86373e-012	0.087646	1.89712e-014	0.0177186	8.06746e-009	0.145868	2.69085	2.286e-007	3.65458	0.296237	-12.0159	0.0531561	4.06324	1.66448e-005	10	18.7594	99.9985	0	0	5	0.5	99	1.00425	0.178829	-0.207912	0.0154051	0.296032	0.0566079	0.40941	1.74271e-005	
1.02065	0.649384	1	0.298025	0.128215	2.92287e-011	0.0106859	1.6244e-005	7.75333e-012	3.75868e-012	0.0830967	1.31581e-014	0.00736208	3.10641e-009	0.153144	2.6926	1.67859e-007	3.6537	0.298025	-12.1117	0.0220864	4.06113	1.6244e-005	10	17.6524	99.9991	0	0	5	0.5	100	1.00241	0.0724755	-0.207913	0.00617878	0.297877	0.0248933	0.407427	1.72107e-005	
1.1	0.525	1	0.261062	0.200786	3.12397e-011	0.0413364	0.000120705	4.951e-012	6.2911e-012	0.205264	1.35357e-013	0.209118	3.36432e-007	0.0633558	2.6844	6.86912e-007	3.6578	0.261062	-10.6482	0.627356	4.24023	0.000120705	10	12.0629	99.9723	0	0	3.57143	0.357143	101	1.01131	2.30487	-0.207908	0.19616	0.259881	0.644816	0.589959	0.000125683	
1.01219	0.632813	1	0.297901	0.128233	3.03909e-011	0.0106326	1.99093e-005	7.75228e-012	3.90866e-012	0.0826711	1.34703e-014	0.00823879	3.49659e-009	0.151457	2.69875	1.75003e-007	3.65062	0.297901	-12.085	0.0247166	4.05508	1.99093e-005	10	17.0095	99.9989	0	0	5	0.5	102	1.00178	0.0807319	-0.207913	0.00698783	0.297715	0.0283524	0.404493	2.10805e-005	
1.02325	0.61091	1	0.29848	0.127426	2.5138e-011	0.0105096	1.08894e-005	7.80132e-012	3.21274e-012	0.0822316	1.10347e-014	0.00449382	1.85788e-009	0.155629	2.69047	1.41606e-007	3.65477	0.29848	-12.1462	0.0134816	4.06326	1.08894e-005	10	17.9687	99.9994	0	0	5	0.5	103	1.00244	0.0411933	-0.207912	0.00358115	0.298397	0.0149762	0.408499	1.15927e-005	
1.05787	0.642081	1	0.291261	0.141437	4.25783e-011	0.014558	3.00762e-005	7.02852e-012	6.04001e-012	0.102625	3.27304e-014	0.0459117	2.56234e-008	0.129625	2.67584	3.262e-007	3.66208	0.291261	-11.8008	0.137736	4.08442	3.00762e-005	10	19.1164	99.996	0	0	5	0.5	104	1.00608	0.483693	-0.207911	0.0413137	0.29085	0.144327	0.425196	3.12383e-005	
0.942542	0.745313	-99999	0.053399	2.0119	1.49925e-012	0.159536	0.000860991	4.94108e-013	3.02529e-012	0.0790618	3.70459e-017	0.89931	0.379418	9.2868e-009	0.996123	1.23069e-005	0.00193226	0.053399	9.3185	3.8362	1.13984	0.000860991	1	0	99.7163	0	0	0.25	0.25	105	0.999999	13.5868	-0.20791	1.24368	0.0503773	3.86854	1.15243	0.000904909	
0.963423	0.689063	-99999	0.189846	1.31302	4.57427e-012	0.0171259	0.000320574	7.57108e-013	6.02391e-012	0.0130046	7.70749e-019	0.497396	0.151043	3.25193e-009	0.99849	1.04621e-005	0.000749768	0.189846	4.79781	1.94533	0.528276	0.000320574	1	0	99.9419	0	0	0.25	0.25	106	1.00001	6.72772	-0.207912	0.567736	0.185566	2.00928	0.54763	0.000331676	
1	0.590625	1	0.297656	0.128597	3.17239e-011	0.010709	2.52787e-005	7.7303e-012	4.0917e-012	0.0830294	1.42044e-014	0.00954636	4.09173e-009	0.150191	2.70029	1.84347e-007	3.64985	0.297656	-12.0673	0.0286393	4.05352	2.52787e-005	9.99999	16.0536	99.9986	0	0	3.75	0.375	107	1.00108	0.0966886	-0.207909	0.00845884	0.297421	0.0333039	0.404111	2.67591e-005	
0.981467	0.857812	-99999	0.115706	1.76322	1.96731e-012	0.0986247	0.00070002	5.63795e-013	3.47909e-012	0.055769	1.94677e-017	0.741023	0.229149	1.0198e-008	0.996438	1.08739e-005	0.00177567	0.115706	6.95774	2.91053	0.897193	0.00070002	1	0	99.772	0	0	0.25	0.25	108	0.999597	10.271	-0.207911	0.931726	0.112767	2.94835	0.909324	0.000735165	
0.969835	0.827538	-99999	0.0924748	1.86276	1.78185e-012	0.114219	0.000760653	5.33667e-013	3.32901e-012	0.061136	2.19875e-017	0.794302	0.294863	8.81494e-009	0.9965	1.16135e-005	0.0017443	0.0924748	7.92226	3.26751	0.971402	0.000760653	1	0	99.7521	0	0	0.25	0.25	109	0.999984	11.5352	-0.20791	1.04873	0.089366	3.30572	0.984291	0.000798864	
1.1	0.5875	1	0.243489	0.241315	2.4027e-011	0.0628416	0.00018022	4.11949e-012	5.81527e-012	0.259643	1.75314e-013	0.301776	9.62443e-007	0.0336369	2.83824	9.69719e-007	3.58088	0.243489	-9.82295	0.905332	4.27241	0.00018022	10	0	99.954	0	0	3.57143	0.357143	110	1.01265	3.34804	-0.207907	0.285579	0.241997	0.926956	0.69723	0.000188045	
0.974728	0.885938	-99999	0.0322882	2.06841	1.36778e-012	0.198727	0.00155578	4.80609e-013	2.83751e-012	0.0957932	5.8473e-017	0.950272	0.380047	1.15458e-008	0.995563	1.21937e-005	0.0022125	0.0322882	9.56757	3.99097	1.247	0.00155578	1	0	99.3673	0	0	0.25	0.25	111	0.996186	14.1923	-0.207908	1.34106	0.0309006	4.00492	1.25069	0.00164304	
0.942542	0.632813	-99999	0.143349	1.61443	2.75026e-012	0.0444531	0.000424267	6.15757e-013	4.45326e-012	0.0274535	3.54585e-018	0.641356	0.259261	4.19425e-009	0.997897	1.16858e-005	0.00104572	0.143349	6.74191	2.70186	0.714309	0.000424267	1	0	99.9096	0	0	0.25	0.25	112	0.999999	9.43108	-0.207911	0.803482	0.138416	2.76873	0.736774	0.00043988	
1.07865	0.647557	1	0.270459	0.182024	3.53853e-011	0.03215	9.1002e-005	5.46135e-012	6.46006e-012	0.176103	1.06799e-013	0.159647	1.83307e-007	0.0840112	2.63599	5.69239e-007	3.682	0.270459	-11.0736	0.478944	4.21793	9.1002e-005	10	18.4918	99.9818	0	0	5	0.5	113	1.00934	1.76096	-0.207909	0.148395	0.269434	0.494406	0.545082	9.45857e-005	
1.1	0.61875	1	0.231683	0.27495	1.97541e-011	0.0808006	0.000222277	3.61554e-012	5.4475e-012	0.293004	1.81801e-013	0.363417	1.97218e-006	0.0195791	3.0079	1.24976e-006	3.49605	0.231683	-9.20914	1.09026	4.27243	0.000222277	10	0	99.9403	0	0	3.92857	0.392857	114	1.01324	4.05125	-0.207906	0.345467	0.23002	1.11411	0.779055	0.000232186	
1.07354	0.62477	1	0.282244	0.159333	4.09107e-011	0.0212638	5.58411e-005	6.23911e-012	6.53775e-012	0.13306	6.08488e-014	0.0958021	7.48161e-008	0.10662	2.65166	4.44033e-007	3.67417	0.282244	-11.466	0.287407	4.13753	5.58411e-005	10	19.1146	99.9905	0	0	5	0.5	115	1.00818	1.03697	-0.20791	0.0879212	0.281529	0.29848	0.469374	5.7943e-005	
1.09097	0.634375	1	0.249561	0.222851	2.68105e-011	0.0556651	0.000159346	4.46081e-012	5.99244e-012	0.249048	1.86945e-013	0.270118	6.0323e-007	0.0498946	2.70164	8.1118e-007	3.64918	0.249561	-10.2924	0.810357	4.3238	0.000159346	10	0.972548	99.9611	0	0	5	0.5	116	1.01158	3.01035	-0.207907	0.25479	0.248155	0.830917	0.678467	0.000166141	
1.0795	0.600971	1	0.279235	0.165199	3.95967e-011	0.0237716	6.45294e-005	6.01755e-012	6.56075e-012	0.143471	7.12058e-014	0.11222	9.73846e-008	0.0997814	2.64828	4.784e-007	3.67586	0.279235	-11.3552	0.336661	4.15489	6.45294e-005	10	19.1226	99.9883	0	0	5	0.5	117	1.00886	1.22013	-0.20791	0.103396	0.278434	0.348972	0.485581	6.69735e-005	
1.05146	0.557525	1	0.297124	0.130397	3.35463e-011	0.011373	1.0317e-005	7.6236e-012	4.38732e-012	0.0869605	1.70183e-014	0.0126732	5.55963e-009	0.151568	2.67932	2.01659e-007	3.66034	0.297124	-12.0994	0.0380197	4.07448	1.0317e-005	10	19.6772	99.999	0	0	5	0.5	118	1.00455	0.130777	-0.207912	0.0106638	0.29698	0.0404334	0.41463	1.07513e-005	
1.06018	0.582671	1	0.293713	0.136719	4.0961e-011	0.0131154	2.14929e-005	7.27108e-012	5.61675e-012	0.0956458	2.63701e-014	0.0321521	1.62492e-008	0.138016	2.67875	2.83748e-007	3.66063	0.293713	-11.9163	0.0964566	4.07757	2.14929e-005	10	19.5497	99.9973	0	0	5	0.5	119	1.00583	0.335833	-0.207911	0.0285392	0.293405	0.101452	0.418743	2.23041e-005	
1.1	0.55625	1	0.252922	0.216685	2.79781e-011	0.0511716	0.000148093	4.58774e-012	6.08041e-012	0.235458	1.69552e-013	0.252233	5.17818e-007	0.0527743	2.70164	7.78175e-007	3.64918	0.252922	-10.3796	0.7567	4.29359	0.000148093	10	4.13635	99.964	0	0	3.92857	0.392857	120	1.0121	2.78838	-0.207907	0.237644	0.251584	0.776293	0.637524	0.00015436	
1.06865	0.565652	1	0.29139	0.141451	4.22605e-011	0.0146725	2.82182e-005	7.02786e-012	5.9955e-012	0.103422	3.32462e-014	0.0452616	2.50775e-008	0.131573	2.66731	3.22824e-007	3.66635	0.29139	-11.8325	0.135785	4.09285	2.82182e-005	10	19.7643	99.9961	0	0	5	0.5	121	1.00668	0.480997	-0.207911	0.0406384	0.290985	0.142258	0.429381	2.92457e-005	
1.07218	0.535959	1	0.292534	0.139194	4.17888e-011	0.0139281	2.46653e-005	7.14181e-012	5.83399e-012	0.0997668	2.99896e-014	0.038954	2.06447e-008	0.134842	2.67161	3.04675e-007	3.66419	0.292534	-11.8761	0.116862	4.08652	2.46653e-005	10	20.04	99.9969	0	0	5	0.5	122	1.00658	0.411852	-0.207911	0.0347291	0.292167	0.122773	0.424606	2.55477e-005	
1.07946	0.581658	1	0.280788	0.162156	4.02687e-011	0.0224826	5.97677e-005	6.1305e-012	6.54917e-012	0.138238	6.59922e-014	0.103629	8.50471e-008	0.10357	2.64824	4.60115e-007	3.67588	0.280788	-11.4178	0.310888	4.14737	5.97677e-005	10	19.2175	99.9893	0	0	5	0.5	123	1.00865	1.12445	-0.20791	0.0953628	0.28004	0.322401	0.477647	6.20252e-005	
1.06645	0.949323	-99999	0.0200014	2.0953	1.31684e-012	0.214239	0.00688997	4.74439e-013	2.76736e-012	0.101945	6.6981e-017	0.962692	0.385925	1.21009e-008	0.9954	1.22016e-005	0.00229377	0.0200014	9.69653	4.04586	1.28117	0.00688997	1	0	94.1376	0	0	0.25	0.25	124	1.60128	14.4213	-0.207781	1.39825	0.0194635	4.05047	1.28022	0.00723508	
0.977012	0.801563	-99999	0.161159	1.53008	2.83763e-012	0.0473193	0.000416843	6.497e-013	4.35469e-012	0.0308345	5.46921e-018	0.605018	0.166514	7.30053e-009	0.997377	1.0259e-005	0.0013062	0.161159	5.58057	2.31461	0.684478	0.000416843	1	0	99.8993	0	0	0.25	0.25	125	1.00005	8.09139	-0.207911	0.708312	0.15745	2.36595	0.700604	0.000434356	
0.984415	0.689063	-99999	0.265883	0.31784	1.89921e-011	0.0299654	0.0001404	3.12766e-012	6.05435e-012	0.0939993	4.9924e-015	0.213883	7.46861e-006	0.000844433	0.862106	5.31991e-007	0.0689465	0.265883	0.865853	0.641671	0.408483	0.0001404	1	0	99.9859	0	0	0.25	0.25	126	1.00025	2.14399	-0.207913	0.177511	0.263611	0.682231	0.335472	0.000145106	
0.973919	0.716363	-99999	0.218585	1.10148	6.60795e-012	0.00948789	0.000252153	9.02508e-013	7.30011e-012	0.00858829	3.82281e-019	0.411414	0.0785959	4.06933e-009	0.998584	8.9233e-006	0.00070373	0.218585	3.52242	1.47004	0.430194	0.000252153	1	0	99.9617	0	0	0.25	0.25	127	1.00003	5.04037	-0.207912	0.421378	0.214837	1.52923	0.446873	0.000260433	
0.973919	0.661762	-99999	0.248972	0.813722	1.09323e-011	0.00520141	0.000189379	1.22166e-012	8.92227e-012	0.00637321	3.49852e-019	0.304206	0.017232	1.37857e-008	0.998082	5.94912e-006	0.000955922	0.248972	2.19364	0.96432	0.316737	0.000189379	1	0	99.9793	0	0	0.25	0.25	128	1.00003	3.24024	-0.207913	0.266566	0.2458	1.0196	0.330493	0.000195281	
0.945458	0.576562	-99999	0.194539	1.21497	6.35683e-012	0.0080104	0.000312	8.18207e-013	7.74624e-012	0.0065736	1.49506e-019	0.457759	0.186553	1.32369e-009	0.999102	1.15263e-005	0.000443177	0.194539	4.90366	1.93295	0.472786	0.000312	1	0	99.9514	0	0	0.25	0.25	129	0.999996	6.65217	-0.207912	0.547093	0.189694	2.00849	0.495103	0.000321626	
