              x	              y	              z	           time	in	                  A	                  B	                  C	                  D	
             60	            8.5	            8.5	            400	 1	  1.9288851010e-007	  2.9857608324e-004	  5.8854267282e-003	  1.9264301409e-002	
             64	            8.5	            8.5	            400	 1	  9.0951099382e-008	  2.1559104020e-004	  5.0109449328e-003	  1.8077333879e-002	
             68	            8.5	            8.5	            400	 1	  4.2066544664e-008	  1.5365481123e-004	  4.1758506781e-003	  1.6433798088e-002	
             72	            8.5	            8.5	            400	 1	  1.9134449407e-008	  1.0803588507e-004	  3.3997262171e-003	  1.4450444273e-002	
             76	            8.5	            8.5	            400	 1	  8.5744711423e-009	  7.4856890562e-005	  2.6990117019e-003	  1.2275535853e-002	
             80	            8.5	            8.5	            400	 1	  3.7896232992e-009	  5.1052209296e-005	  2.0860635122e-003	  1.0066594811e-002	
             84	            8.5	            8.5	            400	 1	  1.6535697073e-009	  3.4229513230e-005	  1.5677297831e-003	  7.9664609020e-003	
             88	            8.5	            8.5	            400	 1	  7.1309782553e-010	  2.2536259636e-005	  1.1445447623e-003	  6.0838856161e-003	
             92	            8.5	            8.5	            400	 1	  3.0433219986e-010	  1.4565824720e-005	  8.1205294959e-004	  4.4896387616e-003	
             96	            8.5	            8.5	            400	 1	  1.2739406355e-010	  9.1111249514e-006	  5.5216040353e-004	  3.1592903211e-003	
            100	            8.5	            8.5	            400	 1	  7.3538974987e-011	  6.8609571843e-006	  4.3661502871e-004	  2.5472552435e-003	
              0	            9.5	            8.5	            400	 1	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	  0.0000000000e+000	
              4	            9.5	            8.5	            400	 1	  7.1892477503e-005	  5.7785570192e-004	  5.5114735170e-004	  1.4797078539e-004	
              8	            9.5	            8.5	            400	 1	  1.5875968864e-004	  1.7222726455e-003	  2.2556487773e-003	  8.8182446385e-004	
             12	            9.5	            8.5	            400	 1	  1.8865964156e-004	  2.8425680203e-003	  4.8581220884e-003	  2.4514346807e-003	
             16	            9.5	            8.5	            400	 1	  1.8857906021e-004	  3.5591173262e-003	  7.6777897575e-003	  4.8281695785e-003	
             20	            9.5	            8.5	            400	 1	  1.4568191681e-004	  3.7852464043e-003	  1.0203452637e-002	  7.7869613438e-003	
             24	            9.5	            8.5	            400	 1	  9.9911534968e-005	  3.6201219915e-003	  1.2084545859e-002	  1.1026985204e-002	
