         X	         Y	         Z	         A	         B	         C	         D	
  52.00000	   4.50000	  12.50000	    0.6416571438E-06	    0.3601572154E-03	    0.4606434259E-02	    0.1150725157E-01	
  56.00000	   4.50000	  12.50000	    0.3353447617E-06	    0.2790220987E-03	    0.4231233795E-02	    0.1184084441E-01	
  60.00000	   4.50000	  12.50000	    0.1722673263E-06	    0.2127958623E-03	    0.3804212377E-02	    0.1183354000E-01	
  64.00000	   4.50000	  12.50000	    0.8724301261E-07	    0.1600105924E-03	    0.3348273979E-02	    0.1147783649E-01	
  68.00000	   4.50000	  12.50000	    0.4365984308E-07	    0.1186826694E-03	    0.2881535653E-02	    0.1078544720E-01	
  72.00000	   4.50000	  12.50000	    0.2162925334E-07	    0.8677255167E-04	    0.2419261955E-02	    0.9793482251E-02	
  76.00000	   4.50000	  12.50000	    0.1062196202E-07	    0.6242542833E-04	    0.1975368036E-02	    0.8567432479E-02	
  80.00000	   4.50000	  12.50000	    0.5175945795E-08	    0.4406776548E-04	    0.1562949227E-02	    0.7197759677E-02	
  84.00000	   4.50000	  12.50000	    0.2503923449E-08	    0.3041651596E-04	    0.1193722582E-02	    0.5789125208E-02	
  88.00000	   4.50000	  12.50000	    0.1202518098E-08	    0.2044288134E-04	    0.8767314787E-03	    0.4444406572E-02	
  92.00000	   4.50000	  12.50000	    0.5729389547E-09	    0.1332066850E-04	    0.6169773119E-03	    0.3248127882E-02	
  96.00000	   4.50000	  12.50000	    0.2704188808E-09	    0.8378662663E-05	    0.4146540743E-03	    0.2254430429E-02	
 100.00000	   4.50000	  12.50000	    0.1261441150E-09	    0.5066373781E-05	    0.2653712189E-03	    0.1482943422E-02	
   0.00000	   5.50000	  12.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	   5.50000	  12.50000	    0.7112020477E-05	    0.6783468651E-04	    0.9962266622E-04	    0.4943550760E-04	
   8.00000	   5.50000	  12.50000	    0.2566141443E-04	    0.2859645223E-03	    0.4643433000E-03	    0.2490093193E-03	
  12.00000	   5.50000	  12.50000	    0.4706367796E-04	    0.6618984054E-03	    0.1245219403E-02	    0.7482621042E-03	
  16.00000	   5.50000	  12.50000	    0.5765061833E-04	    0.1079083862E-02	    0.2420009882E-02	    0.1665703380E-02	
  20.00000	   5.50000	  12.50000	    0.5418496652E-04	    0.1397747274E-02	    0.3792498394E-02	    0.3023245208E-02	
  24.00000	   5.50000	  12.50000	    0.4256745654E-04	    0.1548387974E-02	    0.5114055139E-02	    0.4740295068E-02	
  28.00000	   5.50000	  12.50000	    0.2952926386E-04	    0.1538278532E-02	    0.6191502930E-02	    0.6671883404E-02	
  32.00000	   5.50000	  12.50000	    0.1875062891E-04	    0.1414216243E-02	    0.6925978976E-02	    0.8654953294E-02	
  36.00000	   5.50000	  12.50000	    0.1116341709E-04	    0.1228833228E-02	    0.7301611694E-02	    0.1054163719E-01	
  40.00000	   5.50000	  12.50000	    0.6334618683E-05	    0.1023904340E-02	    0.7356041383E-02	    0.1221515887E-01	
  44.00000	   5.50000	  12.50000	    0.3465475477E-05	    0.8264422612E-03	    0.7152210335E-02	    0.1359219101E-01	
  48.00000	   5.50000	  12.50000	    0.1842800603E-05	    0.6508348395E-03	    0.6758298289E-02	    0.1461742097E-01	
  52.00000	   5.50000	  12.50000	    0.9582041838E-06	    0.5026428749E-03	    0.6236096383E-02	    0.1525550309E-01	
  56.00000	   5.50000	  12.50000	    0.4893587600E-06	    0.3820719246E-03	    0.5635882367E-02	    0.1548443447E-01	
  60.00000	   5.50000	  12.50000	    0.2462872533E-06	    0.2865267152E-03	    0.4995651951E-02	    0.1529308725E-01	
  64.00000	   5.50000	  12.50000	    0.1224668599E-06	    0.2122685792E-03	    0.4342951183E-02	    0.1468394315E-01	
  68.00000	   5.50000	  12.50000	    0.6028685281E-07	    0.1553865248E-03	    0.3697933331E-02	    0.1367990933E-01	
  72.00000	   5.50000	  12.50000	    0.2942550068E-07	    0.1123021591E-03	    0.3076508797E-02	    0.1233190292E-01	
  76.00000	   5.50000	  12.50000	    0.1425697113E-07	    0.7998103751E-04	    0.2492677234E-02	    0.1072265417E-01	
  80.00000	   5.50000	  12.50000	    0.6862456829E-08	    0.5597063134E-04	    0.1959473704E-02	    0.8962842681E-02	
  84.00000	   5.50000	  12.50000	    0.3282858891E-08	    0.3834496572E-04	    0.1488465098E-02	    0.7178412853E-02	
  88.00000	   5.50000	  12.50000	    0.1560632278E-08	    0.2560910725E-04	    0.1088275578E-02	    0.5491680465E-02	
  92.00000	   5.50000	  12.50000	    0.7367291142E-09	    0.1659851440E-04	    0.7629775099E-03	    0.4001805109E-02	
  96.00000	   5.50000	  12.50000	    0.3448464847E-09	    0.1039413453E-04	    0.5111818405E-03	    0.2770771441E-02	
 100.00000	   5.50000	  12.50000	    0.1596742566E-09	    0.6261876432E-05	    0.3263006331E-03	    0.1818867727E-02	
   0.00000	   6.50000	  12.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	   6.50000	  12.50000	    0.2163947548E-04	    0.1654701343E-03	    0.2099806780E-03	    0.9304075214E-04	
   8.00000	   6.50000	  12.50000	    0.7199149603E-04	    0.6567594766E-03	    0.9362499630E-03	    0.4537527096E-03	
  12.00000	   6.50000	  12.50000	    0.1192544579E-03	    0.1407790725E-02	    0.2370007666E-02	    0.1306144022E-02	
  16.00000	   6.50000	  12.50000	    0.1320884558E-03	    0.2124421089E-02	    0.4340436885E-02	    0.2778498009E-02	
  20.00000	   6.50000	  12.50000	    0.1134959371E-03	    0.2565805349E-02	    0.6438335893E-02	    0.4830194691E-02	
  24.00000	   6.50000	  12.50000	    0.8260074233E-04	    0.2675576201E-02	    0.8271403008E-02	    0.7284897632E-02	
  28.00000	   6.50000	  12.50000	    0.5374217206E-04	    0.2525178113E-02	    0.9603893062E-02	    0.9908615251E-02	
  32.00000	   6.50000	  12.50000	    0.3234162071E-04	    0.2222988195E-02	    0.1036436067E-01	    0.1247591029E-01	
  36.00000	   6.50000	  12.50000	    0.1840428441E-04	    0.1861819940E-02	    0.1059453491E-01	    0.1480592058E-01	
  40.00000	   6.50000	  12.50000	    0.1005062879E-04	    0.1503359126E-02	    0.1039300648E-01	    0.1677243755E-01	
  44.00000	   6.50000	  12.50000	    0.5320856755E-05	    0.1181071517E-02	    0.9874125853E-02	    0.1829813041E-01	
  48.00000	   6.50000	  12.50000	    0.2750300458E-05	    0.9085527729E-03	    0.9144090110E-02	    0.1934176676E-01	
  52.00000	   6.50000	  12.50000	    0.1395151198E-05	    0.6874459559E-03	    0.8290018028E-02	    0.1988474612E-01	
  56.00000	   6.50000	  12.50000	    0.6971869932E-06	    0.5132139253E-03	    0.7377286297E-02	    0.1992122393E-01	
  60.00000	   6.50000	  12.50000	    0.3441903086E-06	    0.3787989017E-03	    0.6451566823E-02	    0.1945443944E-01	
  64.00000	   6.50000	  12.50000	    0.1682329784E-06	    0.2767057219E-03	    0.5543204978E-02	    0.1849995434E-01	
  68.00000	   6.50000	  12.50000	    0.8154790893E-07	    0.2000542983E-03	    0.4672346849E-02	    0.1709408458E-01	
  72.00000	   6.50000	  12.50000	    0.3925207221E-07	    0.1430130835E-03	    0.3853619553E-02	    0.1530334906E-01	
  76.00000	   6.50000	  12.50000	    0.1877921265E-07	    0.1008858687E-03	    0.3099441794E-02	    0.1322941036E-01	
  80.00000	   6.50000	  12.50000	    0.8935842256E-08	    0.7001939688E-04	    0.2421425436E-02	    0.1100486458E-01	
  84.00000	   6.50000	  12.50000	    0.4230160935E-08	    0.4763171932E-04	    0.1829895868E-02	    0.8778538308E-02	
  88.00000	   6.50000	  12.50000	    0.1991870459E-08	    0.3162121691E-04	    0.1332172265E-02	    0.6693439722E-02	
  92.00000	   6.50000	  12.50000	    0.9321981190E-09	    0.2039218278E-04	    0.9306465739E-03	    0.4864010407E-02	
  96.00000	   6.50000	  12.50000	    0.4329491118E-09	    0.1271607665E-04	    0.6216757146E-03	    0.3359960075E-02	
 100.00000	   6.50000	  12.50000	    0.1990761454E-09	    0.7633900587E-05	    0.3958575809E-03	    0.2201370981E-02	
   0.00000	   7.50000	  12.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	   7.50000	  12.50000	    0.6652434928E-04	    0.4049046040E-03	    0.4404610862E-03	    0.1732666865E-03	
   8.00000	   7.50000	  12.50000	    0.2004385270E-03	    0.1494974245E-02	    0.1864248201E-02	    0.8143364070E-03	
  12.00000	   7.50000	  12.50000	    0.2952470241E-03	    0.2936073597E-02	    0.4423554529E-02	    0.2235759470E-02	
  16.00000	   7.50000	  12.50000	    0.2929729470E-03	    0.4074691879E-02	    0.7601521263E-02	    0.4532627608E-02	
  20.00000	   7.50000	  12.50000	    0.2292111791E-03	    0.4575637120E-02	    0.1065286388E-01	    0.7538773334E-02	
  24.00000	   7.50000	  12.50000	    0.1544115658E-03	    0.4488912125E-02	    0.1303534223E-01	    0.1093632841E-01	
  28.00000	   7.50000	  12.50000	    0.9430382620E-04	    0.4027357650E-02	    0.1452431164E-01	    0.1438337342E-01	
  32.00000	   7.50000	  12.50000	    0.5387137951E-04	    0.3399111798E-02	    0.1513746410E-01	    0.1759334793E-01	
  36.00000	   7.50000	  12.50000	    0.2935733212E-04	    0.2748024724E-02	    0.1502164876E-01	    0.2036419650E-01	
  40.00000	   7.50000	  12.50000	    0.1545917219E-04	    0.2153525270E-02	    0.1436625743E-01	    0.2257550525E-01	
  44.00000	   7.50000	  12.50000	    0.7934722762E-05	    0.1649088575E-02	    0.1335282814E-01	    0.2417055967E-01	
  48.00000	   7.50000	  12.50000	    0.3993638506E-05	    0.1240825346E-02	    0.1213202208E-01	    0.2513440625E-01	
  52.00000	   7.50000	  12.50000	    0.1979535806E-05	    0.9209287971E-03	    0.1081724549E-01	    0.2547446030E-01	
  56.00000	   7.50000	  12.50000	    0.9693463461E-06	    0.6759845248E-03	    0.9487072365E-02	    0.2520755530E-01	
  60.00000	   7.50000	  12.50000	    0.4700376702E-06	    0.4915461724E-03	    0.8191714813E-02	    0.2435556719E-01	
  64.00000	   7.50000	  12.50000	    0.2260978015E-06	    0.3543578222E-03	    0.6960885106E-02	    0.2294978326E-01	
  68.00000	   7.50000	  12.50000	    0.1080344593E-06	    0.2532258045E-03	    0.5811493063E-02	    0.2104157833E-01	
  72.00000	   7.50000	  12.50000	    0.5133145892E-07	    0.1791761042E-03	    0.4754089325E-02	    0.1871426169E-01	
  76.00000	   7.50000	  12.50000	    0.2427134019E-07	    0.1252683074E-03	    0.3797225697E-02	    0.1608951288E-01	
  80.00000	   7.50000	  12.50000	    0.1142631609E-07	    0.8626966115E-04	    0.2949286702E-02	    0.1332295732E-01	
  84.00000	   7.50000	  12.50000	    0.5356639922E-08	    0.5829705301E-04	    0.2217954181E-02	    0.1058736095E-01	
  88.00000	   7.50000	  12.50000	    0.2499987553E-08	    0.3848371504E-04	    0.1608140982E-02	    0.8047202334E-02	
  92.00000	   7.50000	  12.50000	    0.1160595363E-08	    0.2470013841E-04	    0.1119661733E-02	    0.5832460932E-02	
  96.00000	   7.50000	  12.50000	    0.5351155926E-09	    0.1534139979E-04	    0.7458546044E-03	    0.4020160154E-02	
 100.00000	   7.50000	  12.50000	    0.2444573883E-09	    0.9179602890E-05	    0.4738305649E-03	    0.2629115836E-02	
   0.00000	   8.50000	  12.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	   8.50000	  12.50000	    0.2068005238E-03	    0.9928724466E-03	    0.9174186954E-03	    0.3183958360E-03	
   8.00000	   8.50000	  12.50000	    0.5510713308E-03	    0.3357734845E-02	    0.3651054755E-02	    0.1434254945E-02	
  12.00000	   8.50000	  12.50000	    0.7090612310E-03	    0.5970392612E-02	    0.8059853299E-02	    0.3739103494E-02	
  16.00000	   8.50000	  12.50000	    0.6248805632E-03	    0.7574873943E-02	    0.1294665423E-01	    0.7208295436E-02	
  20.00000	   8.50000	  12.50000	    0.4439814217E-03	    0.7894805510E-02	    0.1712406933E-01	    0.1146506217E-01	
  24.00000	   8.50000	  12.50000	    0.2769994473E-03	    0.7290035947E-02	    0.1996824616E-01	    0.1600674285E-01	
  28.00000	   8.50000	  12.50000	    0.1591023697E-03	    0.6226628400E-02	    0.2137748928E-01	    0.2037756306E-01	
  32.00000	   8.50000	  12.50000	    0.8648278452E-04	    0.5047719429E-02	    0.2154916608E-01	    0.2424433978E-01	
  36.00000	   8.50000	  12.50000	    0.4524386736E-04	    0.3946600354E-02	    0.2079167293E-01	    0.2740540443E-01	
  40.00000	   8.50000	  12.50000	    0.2302725467E-04	    0.3007010685E-02	    0.1941424113E-01	    0.2976740412E-01	
  44.00000	   8.50000	  12.50000	    0.1148360916E-04	    0.2248143278E-02	    0.1767703718E-01	    0.3131202475E-01	
  48.00000	   8.50000	  12.50000	    0.5638919921E-05	    0.1657020728E-02	    0.1577673994E-01	    0.3206405607E-01	
  52.00000	   8.50000	  12.50000	    0.2735885484E-05	    0.1207943951E-02	    0.1384971736E-01	    0.3206633717E-01	
  56.00000	   8.50000	  12.50000	    0.1314844640E-05	    0.8728132775E-03	    0.1198246662E-01	    0.3136443517E-01	
  60.00000	   8.50000	  12.50000	    0.6270960440E-06	    0.6259231859E-03	    0.1022410004E-01	    0.3000239409E-01	
  64.00000	   8.50000	  12.50000	    0.2972265701E-06	    0.4457264806E-03	    0.8598470165E-02	    0.2802904356E-01	
  68.00000	   8.50000	  12.50000	    0.1401527740E-06	    0.3150812774E-03	    0.7114765108E-02	    0.2551163636E-01	
  72.00000	   8.50000	  12.50000	    0.6580069338E-07	    0.2208234515E-03	    0.5775798516E-02	    0.2255066060E-01	
  76.00000	   8.50000	  12.50000	    0.3077724888E-07	    0.1531005373E-03	    0.4583375287E-02	    0.1928813772E-01	
  80.00000	   8.50000	  12.50000	    0.1434673226E-07	    0.1046761110E-03	    0.3540443515E-02	    0.1590312438E-01	
  84.00000	   8.50000	  12.50000	    0.6665403349E-08	    0.7029704665E-04	    0.2650365692E-02	    0.1259273899E-01	
  88.00000	   8.50000	  12.50000	    0.3085346361E-08	    0.4616101683E-04	    0.1914366163E-02	    0.9543158548E-02	
  92.00000	   8.50000	  12.50000	    0.1421686386E-08	    0.2949636804E-04	    0.1328672136E-02	    0.6899728230E-02	
  96.00000	   8.50000	  12.50000	    0.6510900028E-09	    0.1825246683E-04	    0.8827750879E-03	    0.4746083794E-02	
 100.00000	   8.50000	  12.50000	    0.2956475917E-09	    0.1088776298E-04	    0.5595992060E-03	    0.3098559515E-02	
   0.00000	   9.50000	  12.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	   9.50000	  12.50000	    0.6503086641E-03	    0.2434871130E-02	    0.1891107635E-02	    0.5751987760E-03	
   8.00000	   9.50000	  12.50000	    0.1484605483E-02	    0.7393071039E-02	    0.6994512782E-02	    0.2467876267E-02	
  12.00000	   9.50000	  12.50000	    0.1636502157E-02	    0.1175246998E-01	    0.1425624042E-01	    0.6083574986E-02	
  16.00000	   9.50000	  12.50000	    0.1271881408E-02	    0.1356876930E-01	    0.2134762777E-01	    0.1113667938E-01	
  20.00000	   9.50000	  12.50000	    0.8202815908E-03	    0.1312314932E-01	    0.2665328863E-01	    0.1694591418E-01	
  24.00000	   9.50000	  12.50000	    0.4750255332E-03	    0.1142561732E-01	    0.2966184259E-01	    0.2279789837E-01	
  28.00000	   9.50000	  12.50000	    0.2574056488E-03	    0.9312819486E-02	    0.3056993985E-01	    0.2813767277E-01	
  32.00000	   9.50000	  12.50000	    0.1335658288E-03	    0.7269219848E-02	    0.2986381287E-01	    0.3261500324E-01	
  36.00000	   9.50000	  12.50000	    0.6728353310E-04	    0.5509218333E-02	    0.2806794091E-01	    0.3605900735E-01	
  40.00000	   9.50000	  12.50000	    0.3318826424E-04	    0.4089658350E-02	    0.2563204409E-01	    0.3842888755E-01	
  44.00000	   9.50000	  12.50000	    0.1611964996E-04	    0.2990685712E-02	    0.2289750743E-01	    0.3976390160E-01	
  48.00000	   9.50000	  12.50000	    0.7738757149E-05	    0.2162797103E-02	    0.2010126157E-01	    0.4014187132E-01	
  52.00000	   9.50000	  12.50000	    0.3682021331E-05	    0.1550802177E-02	    0.1739384258E-01	    0.3964954375E-01	
  56.00000	   9.50000	  12.50000	    0.1739533766E-05	    0.1104430178E-02	    0.1486052996E-01	    0.3836607966E-01	
  60.00000	   9.50000	  12.50000	    0.8171936799E-06	    0.7819658305E-03	    0.1254105463E-01	    0.3636000747E-01	
  64.00000	   9.50000	  12.50000	    0.3821419712E-06	    0.5505847172E-03	    0.1044642153E-01	    0.3369839057E-01	
  68.00000	   9.50000	  12.50000	    0.1780259208E-06	    0.3853303138E-03	    0.8572457723E-02	    0.3046416747E-01	
  72.00000	   9.50000	  12.50000	    0.8267313974E-07	    0.2676854905E-03	    0.6909832085E-02	    0.2677447935E-01	
  76.00000	   9.50000	  12.50000	    0.3828718641E-07	    0.1841625559E-03	    0.5450241421E-02	    0.2279117315E-01	
  80.00000	   9.50000	  12.50000	    0.1768678539E-07	    0.1250721665E-03	    0.4188679553E-02	    0.1871636111E-01	
  84.00000	   9.50000	  12.50000	    0.8149598636E-08	    0.8351214818E-04	    0.3122318361E-02	    0.1477122903E-01	
  88.00000	   9.50000	  12.50000	    0.3744039898E-08	    0.5457108500E-04	    0.2247293772E-02	    0.1116329629E-01	
  92.00000	   9.50000	  12.50000	    0.1713412160E-08	    0.3472688629E-04	    0.1555174152E-02	    0.8052668799E-02	
  96.00000	   9.50000	  12.50000	    0.7798397129E-09	    0.2141520675E-04	    0.1030757146E-02	    0.5528633918E-02	
 100.00000	   9.50000	  12.50000	    0.3521474415E-09	    0.1273778732E-04	    0.6520914504E-03	    0.3603738239E-02	
   0.00000	  10.50000	  12.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  10.50000	  12.50000	    0.2066623521E-02	    0.5949191962E-02	    0.3838417138E-02	    0.1016384198E-02	
   8.00000	  10.50000	  12.50000	    0.3872806053E-02	    0.1580840492E-01	    0.1301093321E-01	    0.4124919719E-02	
  12.00000	  10.50000	  12.50000	    0.3587409340E-02	    0.2219850350E-01	    0.2431921302E-01	    0.9582567573E-02	
  16.00000	  10.50000	  12.50000	    0.2449672741E-02	    0.2327138609E-01	    0.3391488270E-01	    0.1665530032E-01	
  20.00000	  10.50000	  12.50000	    0.1437538173E-02	    0.2092613182E-01	    0.4003789219E-01	    0.2428105414E-01	
  24.00000	  10.50000	  12.50000	    0.7759682833E-03	    0.1723346244E-01	    0.4263190469E-01	    0.3154165425E-01	
  28.00000	  10.50000	  12.50000	    0.3984345860E-03	    0.1344925815E-01	    0.4240861827E-01	    0.3782108300E-01	
  32.00000	  10.50000	  12.50000	    0.1981572239E-03	    0.1013912097E-01	    0.4024782964E-01	    0.4279444957E-01	
  36.00000	  10.50000	  12.50000	    0.9645884261E-04	    0.7468738781E-02	    0.3692807659E-01	    0.4635750864E-01	
  40.00000	  10.50000	  12.50000	    0.4625245803E-04	    0.5414292895E-02	    0.3304414265E-01	    0.4854877977E-01	
  44.00000	  10.50000	  12.50000	    0.2193699739E-04	    0.3880537137E-02	    0.2900885236E-01	    0.4948344995E-01	
  48.00000	  10.50000	  12.50000	    0.1031973035E-04	    0.2758225443E-02	    0.2508496160E-01	    0.4930398372E-01	
  52.00000	  10.50000	  12.50000	    0.4824377568E-05	    0.1948244559E-02	    0.2142261393E-01	    0.4814763423E-01	
  56.00000	  10.50000	  12.50000	    0.2244360252E-05	    0.1369302601E-02	    0.1809301660E-01	    0.4613024563E-01	
  60.00000	  10.50000	  12.50000	    0.1040065239E-05	    0.9582828493E-03	    0.1511591102E-01	    0.4334562053E-01	
  64.00000	  10.50000	  12.50000	    0.4804783682E-06	    0.6678083085E-03	    0.1248104746E-01	    0.3987847844E-01	
  68.00000	  10.50000	  12.50000	    0.2214014496E-06	    0.4631198837E-03	    0.1016440986E-01	    0.3582619215E-01	
  72.00000	  10.50000	  12.50000	    0.1018037998E-06	    0.3191407792E-03	    0.8139627185E-02	    0.3132111246E-01	
  76.00000	  10.50000	  12.50000	    0.4672471798E-07	    0.2180152399E-03	    0.6384651913E-02	    0.2654356233E-01	
  80.00000	  10.50000	  12.50000	    0.2140811943E-07	    0.1471555847E-03	    0.4883855240E-02	    0.2171756215E-01	
  84.00000	  10.50000	  12.50000	    0.9790581761E-08	    0.9773956935E-04	    0.3626271185E-02	    0.1708738567E-01	
  88.00000	  10.50000	  12.50000	    0.4467208094E-08	    0.6358147206E-04	    0.2601520002E-02	    0.1288096582E-01	
  92.00000	  10.50000	  12.50000	    0.2031635362E-08	    0.4030771263E-04	    0.1795448351E-02	    0.9272162624E-02	
  96.00000	  10.50000	  12.50000	    0.9194617795E-09	    0.2477810271E-04	    0.1187349562E-02	    0.6354752964E-02	
 100.00000	  10.50000	  12.50000	    0.4130944526E-09	    0.1469921575E-04	    0.7497652144E-03	    0.4136183145E-02	
   0.00000	  11.50000	  12.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  11.50000	  12.50000	    0.6605877586E-02	    0.1437584592E-01	    0.7610285681E-02	    0.1744279812E-02	
   8.00000	  11.50000	  12.50000	    0.9607283566E-02	    0.3239007826E-01	    0.2327034960E-01	    0.6650273922E-02	
  12.00000	  11.50000	  12.50000	    0.7364607510E-02	    0.3982108628E-01	    0.3971289077E-01	    0.1453561450E-01	
  16.00000	  11.50000	  12.50000	    0.4425744443E-02	    0.3796527578E-01	    0.5166317464E-01	    0.2402587347E-01	
  20.00000	  11.50000	  12.50000	    0.2377344421E-02	    0.3188380333E-01	    0.5786964275E-01	    0.3364948467E-01	
  24.00000	  11.50000	  12.50000	    0.1203758109E-02	    0.2495488743E-01	    0.5917210831E-01	    0.4232639994E-01	
  28.00000	  11.50000	  12.50000	    0.5889938039E-03	    0.1872618310E-01	    0.5700280867E-01	    0.4943615665E-01	
  32.00000	  11.50000	  12.50000	    0.2821025478E-03	    0.1368403260E-01	    0.5270618629E-01	    0.5472816144E-01	
  36.00000	  11.50000	  12.50000	    0.1332236491E-03	    0.9826951732E-02	    0.4732357361E-01	    0.5820122671E-01	
  40.00000	  11.50000	  12.50000	    0.6230564766E-04	    0.6974450814E-02	    0.4157894014E-01	    0.5999795120E-01	
  44.00000	  11.50000	  12.50000	    0.2893643649E-04	    0.4909669939E-02	    0.3593362348E-01	    0.6032496663E-01	
  48.00000	  11.50000	  12.50000	    0.1336994279E-04	    0.3436129501E-02	    0.3065369565E-01	    0.5939812968E-01	
  52.00000	  11.50000	  12.50000	    0.6153595428E-05	    0.2394585350E-02	    0.2586954509E-01	    0.5740927945E-01	
  56.00000	  11.50000	  12.50000	    0.2823796770E-05	    0.1663193376E-02	    0.2162270414E-01	    0.5451198124E-01	
  60.00000	  11.50000	  12.50000	    0.1292791425E-05	    0.1151829248E-02	    0.1790082374E-01	    0.5082450786E-01	
  64.00000	  11.50000	  12.50000	    0.5907813024E-06	    0.7952608148E-03	    0.1466324544E-01	    0.4644744159E-01	
  68.00000	  11.50000	  12.50000	    0.2695797124E-06	    0.5469769750E-03	    0.1185930676E-01	    0.4149038721E-01	
  72.00000	  11.50000	  12.50000	    0.1228637729E-06	    0.3741881913E-03	    0.9440608074E-02	    0.3609866357E-01	
  76.00000	  11.50000	  12.50000	    0.5593768377E-07	    0.2539873217E-03	    0.7367737991E-02	    0.3046899239E-01	
  80.00000	  11.50000	  12.50000	    0.2544115794E-07	    0.1704827427E-03	    0.5611839104E-02	    0.2484546530E-01	
  84.00000	  11.50000	  12.50000	    0.1155682260E-07	    0.1126910297E-03	    0.4151938650E-02	    0.1949383370E-01	
  88.00000	  11.50000	  12.50000	    0.5240667839E-08	    0.7300860860E-04	    0.2969799096E-02	    0.1466100023E-01	
  92.00000	  11.50000	  12.50000	    0.2370019276E-08	    0.4612478137E-04	    0.2044574737E-02	    0.1053323593E-01	
  96.00000	  11.50000	  12.50000	    0.1067145190E-08	    0.2827230421E-04	    0.1349344916E-02	    0.7207525939E-02	
 100.00000	  11.50000	  12.50000	    0.4772521062E-09	    0.1673186314E-04	    0.8506202234E-03	    0.4684996893E-02	
   0.00000	  12.50000	  12.50000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	  12.50000	  12.50000	    0.2091766228E-01	    0.3384193277E-01	    0.1454767559E-01	    0.2878734670E-02	
   8.00000	  12.50000	  12.50000	    0.2207646568E-01	    0.6243649295E-01	    0.3951992419E-01	    0.1025627020E-01	
  12.00000	  12.50000	  12.50000	    0.1393963444E-01	    0.6709058571E-01	    0.6159841910E-01	    0.2111975889E-01	
  16.00000	  12.50000	  12.50000	    0.7439373421E-02	    0.5855946012E-01	    0.7512714715E-01	    0.3332293344E-01	
  20.00000	  12.50000	  12.50000	    0.3694358287E-02	    0.4626437104E-01	    0.8027747630E-01	    0.4501553982E-01	
  24.00000	  12.50000	  12.50000	    0.1769464026E-02	    0.3462830879E-01	    0.7919615325E-01	    0.5502495193E-01	
  28.00000	  12.50000	  12.50000	    0.8305825835E-03	    0.2511182881E-01	    0.7417047915E-01	    0.6278964104E-01	
  32.00000	  12.50000	  12.50000	    0.3851584834E-03	    0.1785912069E-01	    0.6702760524E-01	    0.6818086545E-01	
  36.00000	  12.50000	  12.50000	    0.1772203460E-03	    0.1254407805E-01	    0.5904798609E-01	    0.7133282192E-01	
  40.00000	  12.50000	  12.50000	    0.8111862801E-04	    0.8739443987E-02	    0.5105048310E-01	    0.7251239681E-01	
  44.00000	  12.50000	  12.50000	    0.3699593492E-04	    0.6055876371E-02	    0.4351198213E-01	    0.7202902753E-01	
  48.00000	  12.50000	  12.50000	    0.1682933362E-04	    0.4180989214E-02	    0.3667414134E-01	    0.7017725843E-01	
  52.00000	  12.50000	  12.50000	    0.7641315327E-05	    0.2879204132E-02	    0.3062573118E-01	    0.6720490333E-01	
  56.00000	  12.50000	  12.50000	    0.3464778825E-05	    0.1978933295E-02	    0.2536201318E-01	    0.6330230204E-01	
  60.00000	  12.50000	  12.50000	    0.1569448520E-05	    0.1357810747E-02	    0.2082625744E-01	    0.5860999619E-01	
  64.00000	  12.50000	  12.50000	    0.7103935908E-06	    0.9297585388E-03	    0.1693844994E-01	    0.5324167310E-01	
  68.00000	  12.50000	  12.50000	    0.3213777914E-06	    0.6347999429E-03	    0.1361484843E-01	    0.4731627413E-01	
  72.00000	  12.50000	  12.50000	    0.1453293375E-06	    0.4314486791E-03	    0.1078043896E-01	    0.4098927930E-01	
  76.00000	  12.50000	  12.50000	    0.6569515826E-07	    0.2911803640E-03	    0.8375196878E-02	    0.3447119692E-01	
  80.00000	  12.50000	  12.50000	    0.2968439848E-07	    0.1944738031E-03	    0.6354742605E-02	    0.2802381382E-01	
  84.00000	  12.50000	  12.50000	    0.1340382208E-07	    0.1279970345E-03	    0.4686482464E-02	    0.2193223492E-01	
  88.00000	  12.50000	  12.50000	    0.6044958633E-08	    0.8262097213E-04	    0.3343189452E-02	    0.1646047120E-01	
  92.00000	  12.50000	  12.50000	    0.2720077359E-08	    0.5203612060E-04	    0.2296537627E-02	    0.1180561863E-01	
  96.00000	  12.50000	  12.50000	    0.1219203122E-08	    0.3181303885E-04	    0.1512850781E-02	    0.8066568816E-02	
 100.00000	  12.50000	  12.50000	    0.5430276382E-09	    0.1878668649E-04	    0.9522437673E-03	    0.5237109332E-02	
