              x	              y	              z	           time	in	          Cl	
        0.00086	        0.00068	              0              4	 1	  0 
        0.00088	        0.00068	              0              4	 1	  0 
         0.0009	        0.00068	              0              4	 1	  0 
        0.00092	        0.00068	              0              4	 1	  0 
        0.00094	        0.00068	              0              4	 1	  0 
        0.00096	        0.00068	              0              4	 1	  0 
        0.00098	        0.00068	              0              4	 1	  0 
          0.001	        0.00068	              0              4	 1	  0 
              0         0.0007	              0              4	 1	  3.3882e-13	
          2e-05	         0.0007	              0              4	 1	  3.3016e-13	
          4e-05	         0.0007	              0              4	 1	  3.0561e-13	
          6e-05	         0.0007	              0              4	 1	  2.6912e-13	
          8e-05	         0.0007	              0              4	 1	  2.2517e-13	
         0.0001	         0.0007	              0              4	 1	  1.7855e-13	
        0.00012	         0.0007	              0              4	 1	  1.3462e-13	
        0.00014	         0.0007	              0              4	 1	  9.5449e-14	
        0.00016	         0.0007	              0              4	 1	  6.3847e-14	
        0.00018	         0.0007	              0              4	 1	  3.8541e-14	
         0.0002	         0.0007	              0              4	 1	  1.9293e-14	
        0.00022	         0.0007	              0              4	 1	  0 
        0.00024	         0.0007	              0              4	 1	  0 
        0.00026	         0.0007	              0              4	 1	  0 
        0.00028	         0.0007	              0              4	 1	  0 
         0.0003	         0.0007	              0              4	 1	  0 
        0.00032	         0.0007	              0              4	 1	  0 
        0.00034	         0.0007	              0              4	 1	  0 
        0.00036	         0.0007	              0              4	 1	  0 
        0.00038	         0.0007	              0              4	 1	  0 
         0.0004	         0.0007	              0              4	 1	  0 
        0.00042	         0.0007	              0              4	 1	  0 
        0.00044	         0.0007	              0              4	 1	  0 
        0.00046	         0.0007	              0              4	 1	  0 
        0.00048	         0.0007	              0              4	 1	  0 
         0.0005	         0.0007	              0              4	 1	  0 
        0.00052	         0.0007	              0              4	 1	  0 
        0.00054	         0.0007	              0              4	 1	  0 
        0.00056	         0.0007	              0              4	 1	  0 
        0.00058	         0.0007	              0              4	 1	  0 
         0.0006	         0.0007	              0              4	 1	  0 
        0.00062	         0.0007	              0              4	 1	  0 
        0.00064	         0.0007	              0              4	 1	  0 
        0.00066	         0.0007	              0              4	 1	  0 
        0.00068	         0.0007	              0              4	 1	  0 
         0.0007	         0.0007	              0              4	 1	  0 
        0.00072	         0.0007	              0              4	 1	  0 
        0.00074	         0.0007	              0              4	 1	  0 
        0.00076	         0.0007	              0              4	 1	  0 
        0.00078	         0.0007	              0              4	 1	  0 
         0.0008	         0.0007	              0              4	 1	  0 
        0.00082	         0.0007	              0              4	 1	  0 
        0.00084	         0.0007	              0              4	 1	  0 
        0.00086	         0.0007	              0              4	 1	  0 
        0.00088	         0.0007	              0              4	 1	  0 
         0.0009	         0.0007	              0              4	 1	  0 
        0.00092	         0.0007	              0              4	 1	  0 
        0.00094	         0.0007	              0              4	 1	  0 
        0.00096	         0.0007	              0              4	 1	  0 
        0.00098	         0.0007	              0              4	 1	  0 
          0.001	         0.0007	              0              4	 1	  0 
              0        0.00072	              0              4	 1	  8.4030e-14	
          2e-05	        0.00072	              0              4	 1	  8.1523e-14	
          4e-05	        0.00072	              0              4	 1	  7.4624e-14	
          6e-05	        0.00072	              0              4	 1	  6.4880e-14	
          8e-05	        0.00072	              0              4	 1	  5.3113e-14	
         0.0001	        0.00072	              0              4	 1	  4.0322e-14	
        0.00012	        0.00072	              0              4	 1	  2.8443e-14	
        0.00014	        0.00072	              0              4	 1	  1.6883e-14	
        0.00016	        0.00072	              0              4	 1	  1.0159e-14	
        0.00018	        0.00072	              0              4	 1	  0 
         0.0002	        0.00072	              0              4	 1	  0 
        0.00022	        0.00072	              0              4	 1	  0 
        0.00024	        0.00072	              0              4	 1	  0 
        0.00026	        0.00072	              0              4	 1	  0 
        0.00028	        0.00072	              0              4	 1	  0 
