         x	         y	         z	         A	         B	         C	         D	
  80.00000	  -0.50000	  -5.00000	    0.2891132731E-12	    0.9696591551E-08	    0.4892260158E-06	    0.2685528455E-05	
  84.00000	  -0.50000	  -5.00000	    0.1949677262E-12	    0.8086421523E-08	    0.4270236822E-06	    0.2396170015E-05	
  88.00000	  -0.50000	  -5.00000	    0.1267129046E-12	    0.6386438328E-08	    0.3511883620E-06	    0.2009470296E-05	
  92.00000	  -0.50000	  -5.00000	    0.7933537398E-13	    0.4771970300E-08	    0.2719846265E-06	    0.1583450108E-05	
  96.00000	  -0.50000	  -5.00000	    0.4779951566E-13	    0.3370018663E-08	    0.1982577656E-06	    0.1172084969E-05	
 100.00000	  -0.50000	  -5.00000	    0.2766809541E-13	    0.2247142231E-08	    0.1359466827E-06	    0.8147354427E-06	
 104.00000	  -0.50000	  -5.00000	    0.1535547090E-13	    0.1413460874E-08	    0.8764805669E-07	    0.5316802161E-06	
 108.00000	  -0.50000	  -5.00000	    0.8152984917E-14	    0.8379427383E-09	    0.5310668914E-07	    0.3256417564E-06	
 112.00000	  -0.50000	  -5.00000	    0.4131960062E-14	    0.4678203665E-09	    0.3022764031E-07	    0.1871423863E-06	
 116.00000	  -0.50000	  -5.00000	    0.1994439814E-14	    0.2457933819E-09	    0.1615620213E-07	    0.1008885332E-06	
 120.00000	  -0.50000	  -5.00000	    0.9149695822E-15	    0.1214544458E-09	    0.8105929441E-08	    0.5100968269E-07	
 124.00000	  -0.50000	  -5.00000	    0.3981848142E-15	    0.5641131516E-10	    0.3816444261E-08	    0.2418335516E-07	
 128.00000	  -0.50000	  -5.00000	    0.1641009999E-15	    0.2461584097E-10	    0.1685722031E-08	    0.1074863964E-07	
 132.00000	  -0.50000	  -5.00000	    0.6394821215E-16	    0.1008719691E-10	    0.6983534628E-09	    0.4478069106E-08	
 136.00000	  -0.50000	  -5.00000	    0.2353209317E-16	    0.3880325206E-11	    0.2712875883E-09	    0.1748487681E-08	
 140.00000	  -0.50000	  -5.00000	    0.8167846540E-17	    0.1400754252E-11	    0.9880144188E-10	    0.6397484653E-09	
 144.00000	  -0.50000	  -5.00000	    0.2671387994E-17	    0.4743772021E-12	    0.3372857689E-10	    0.2193193049E-09	
 148.00000	  -0.50000	  -5.00000	    0.8225754567E-18	    0.1506748413E-12	    0.1079108110E-10	    0.7043954412E-10	
 150.00000	  -0.50000	  -5.00000	    0.4461402395E-18	    0.8289450185E-13	    0.5956839314E-11	    0.3895376096E-10	
   0.00000	   0.50000	  -5.00000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	   0.50000	  -5.00000	    0.1059443982E-14	    0.6600642690E-12	    0.8975755537E-11	    0.2350636760E-10	
   8.00000	   0.50000	  -5.00000	    0.6371500729E-14	    0.4156242423E-11	    0.5765105853E-10	    0.1529790237E-09	
  12.00000	   0.50000	  -5.00000	    0.2471452640E-13	    0.1738980772E-10	    0.2491912032E-09	    0.6755650963E-09	
  16.00000	   0.50000	  -5.00000	    0.7370679404E-13	    0.5756266274E-10	    0.8623410285E-09	    0.2406727394E-08	
  20.00000	   0.50000	  -5.00000	    0.1795924631E-12	    0.1599314351E-09	    0.2532159223E-08	    0.7324306220E-08	
  24.00000	   0.50000	  -5.00000	    0.3693071698E-12	    0.3845541401E-09	    0.6497019213E-08	    0.1958712225E-07	
  28.00000	   0.50000	  -5.00000	    0.6552699453E-12	    0.8164445499E-09	    0.1484075314E-07	    0.4684213320E-07	
  32.00000	   0.50000	  -5.00000	    0.1020748159E-11	    0.1553865214E-08	    0.3059342368E-07	    0.1014237358E-06	
  36.00000	   0.50000	  -5.00000	    0.1416531041E-11	    0.2683821788E-08	    0.5752644884E-07	    0.2007130360E-06	
  40.00000	   0.50000	  -5.00000	    0.1773650723E-11	    0.4250344599E-08	    0.9952357458E-07	    0.3657404854E-06	
  44.00000	   0.50000	  -5.00000	    0.2026395949E-11	    0.6225970082E-08	    0.1595331414E-06	    0.6172984308E-06	
  48.00000	   0.50000	  -5.00000	    0.2133635185E-11	    0.8497046575E-08	    0.2382782469E-06	    0.9695207507E-06	
  52.00000	   0.50000	  -5.00000	    0.2088739816E-11	    0.1086920874E-07	    0.3330662713E-06	    0.1422030405E-05	
  56.00000	   0.50000	  -5.00000	    0.1915977147E-11	    0.1309314685E-07	    0.4371362121E-06	    0.1953014583E-05	
  60.00000	   0.50000	  -5.00000	    0.1658012808E-11	    0.1490539353E-07	    0.5399515368E-06	    0.2516353568E-05	
  64.00000	   0.50000	  -5.00000	    0.1361524276E-11	    0.1607555601E-07	    0.6286467799E-06	    0.3045530932E-05	
  68.00000	   0.50000	  -5.00000	    0.1066257812E-11	    0.1645010278E-07	    0.6904794352E-06	    0.3465153509E-05	
  72.00000	   0.50000	  -5.00000	    0.7995972699E-12	    0.1598304554E-07	    0.7157229472E-06	    0.3707922640E-05	
  76.00000	   0.50000	  -5.00000	    0.5760151417E-12	    0.1474579784E-07	    0.7001398467E-06	    0.3732062534E-05	
  80.00000	   0.50000	  -5.00000	    0.3995139361E-12	    0.1291265436E-07	    0.6461790565E-06	    0.3533089611E-05	
  84.00000	   0.50000	  -5.00000	    0.2671439208E-12	    0.1072451797E-07	    0.5624178106E-06	    0.3145352566E-05	
  88.00000	   0.50000	  -5.00000	    0.1722909923E-12	    0.8440005943E-08	    0.4613936624E-06	    0.2632568372E-05	
  92.00000	   0.50000	  -5.00000	    0.1071300280E-12	    0.6287147555E-08	    0.3565660868E-06	    0.2070871669E-05	
  96.00000	   0.50000	  -5.00000	    0.6415175424E-13	    0.4428352556E-08	    0.2594244379E-06	    0.1530556421E-05	
 100.00000	   0.50000	  -5.00000	    0.3693424339E-13	    0.2946126424E-08	    0.1775980966E-06	    0.1062495067E-05	
 104.00000	   0.50000	  -5.00000	    0.2040238617E-13	    0.1849481522E-08	    0.1143379264E-06	    0.6925464792E-06	
 108.00000	   0.50000	  -5.00000	    0.1078893970E-13	    0.1094562597E-08	    0.6919140944E-07	    0.4237263778E-06	
 112.00000	   0.50000	  -5.00000	    0.5448907533E-14	    0.6101870710E-09	    0.3933940868E-07	    0.2432851091E-06	
 116.00000	   0.50000	  -5.00000	    0.2622298143E-14	    0.3201802952E-09	    0.2100583237E-07	    0.1310470648E-06	
 120.00000	   0.50000	  -5.00000	    0.1199949409E-14	    0.1580333989E-09	    0.1053001462E-07	    0.6620923805E-07	
 124.00000	   0.50000	  -5.00000	    0.5210703638E-15	    0.7332849456E-10	    0.4953959068E-08	    0.3136868902E-07	
 128.00000	   0.50000	  -5.00000	    0.2143454729E-15	    0.3197006479E-10	    0.2186668260E-08	    0.1393401485E-07	
 132.00000	   0.50000	  -5.00000	    0.8339456328E-16	    0.1309077746E-10	    0.9053301178E-09	    0.5802056582E-08	
 136.00000	   0.50000	  -5.00000	    0.3064593052E-16	    0.5032302683E-11	    0.3514985497E-09	    0.2264354745E-08	
 140.00000	   0.50000	  -5.00000	    0.1062439118E-16	    0.1815501547E-11	    0.1279506636E-09	    0.8281356705E-09	
 144.00000	   0.50000	  -5.00000	    0.3471251621E-17	    0.6145008331E-12	    0.4365999350E-10	    0.2837897855E-09	
 148.00000	   0.50000	  -5.00000	    0.1067911274E-17	    0.1950866870E-12	    0.1396288619E-10	    0.9111280313E-10	
 150.00000	   0.50000	  -5.00000	    0.5789682294E-18	    0.1073037285E-12	    0.7706275956E-11	    0.5037777068E-10	
   0.00000	   1.50000	  -5.00000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	   1.50000	  -5.00000	    0.1772661919E-14	    0.1006256411E-11	    0.1313518951E-10	    0.3346897007E-10	
   8.00000	   1.50000	  -5.00000	    0.1062039322E-13	    0.6316863267E-11	    0.8415216773E-10	    0.2173557901E-09	
  12.00000	   1.50000	  -5.00000	    0.4094385499E-13	    0.2630037452E-10	    0.3622475567E-09	    0.9565978818E-09	
  16.00000	   1.50000	  -5.00000	    0.1211115851E-12	    0.8648852086E-10	    0.1246728194E-08	    0.3392535264E-08	
  20.00000	   1.50000	  -5.00000	    0.2921840575E-12	    0.2383987246E-09	    0.3636744350E-08	    0.1026837160E-07	
  24.00000	   1.50000	  -5.00000	    0.5940889532E-12	    0.5680828781E-09	    0.9261665170E-08	    0.2729263341E-07	
  28.00000	   1.50000	  -5.00000	    0.1041214120E-11	    0.1194338833E-08	    0.2098581396E-07	    0.6484178960E-07	
  32.00000	   1.50000	  -5.00000	    0.1601031547E-11	    0.2249821499E-08	    0.4289906980E-07	    0.1394447717E-06	
  36.00000	   1.50000	  -5.00000	    0.2192308374E-11	    0.3845236689E-08	    0.7998264774E-07	    0.2740757258E-06	
  40.00000	   1.50000	  -5.00000	    0.2708181364E-11	    0.6026001782E-08	    0.1372181555E-06	    0.4960924776E-06	
  44.00000	   1.50000	  -5.00000	    0.3052771972E-11	    0.8736450384E-08	    0.2181816914E-06	    0.8319571174E-06	
  48.00000	   1.50000	  -5.00000	    0.3172082214E-11	    0.1180533516E-07	    0.3233830547E-06	    0.1298806663E-05	
  52.00000	   1.50000	  -5.00000	    0.3065545957E-11	    0.1495922035E-07	    0.4488030664E-06	    0.1894403693E-05	
  56.00000	   1.50000	  -5.00000	    0.2777129922E-11	    0.1786158132E-07	    0.5851788636E-06	    0.2588545987E-05	
  60.00000	   1.50000	  -5.00000	    0.2374585718E-11	    0.2016884144E-07	    0.7185237049E-06	    0.3319892354E-05	
  64.00000	   1.50000	  -5.00000	    0.1927761545E-11	    0.2159144161E-07	    0.8321019207E-06	    0.4001551218E-05	
  68.00000	   1.50000	  -5.00000	    0.1493380645E-11	    0.2194755264E-07	    0.9096298349E-06	    0.4536296939E-05	
  72.00000	   1.50000	  -5.00000	    0.1108483984E-11	    0.2119817588E-07	    0.9389622750E-06	    0.4838483517E-05	
  76.00000	   1.50000	  -5.00000	    0.7909114659E-12	    0.1945515857E-07	    0.9151713126E-06	    0.4856195864E-05	
  80.00000	   1.50000	  -5.00000	    0.5437054452E-12	    0.1695879452E-07	    0.8419527562E-06	    0.4585872738E-05	
  84.00000	   1.50000	  -5.00000	    0.3606040712E-12	    0.1402911656E-07	    0.7307875129E-06	    0.4073715468E-05	
  88.00000	   1.50000	  -5.00000	    0.2308484806E-12	    0.1100274367E-07	    0.5980791464E-06	    0.3403082761E-05	
  92.00000	   1.50000	  -5.00000	    0.1425882463E-12	    0.8171887325E-08	    0.4612316875E-06	    0.2672513479E-05	
  96.00000	   1.50000	  -5.00000	    0.8488161317E-13	    0.5741157170E-08	    0.3349657413E-06	    0.1972326204E-05	
 100.00000	   1.50000	  -5.00000	    0.4861595481E-13	    0.3811101732E-08	    0.2289496239E-06	    0.1367400873E-05	
 104.00000	   1.50000	  -5.00000	    0.2673420464E-13	    0.2387934020E-08	    0.1471943911E-06	    0.8902741899E-06	
 108.00000	   1.50000	  -5.00000	    0.1408214492E-13	    0.1410905424E-08	    0.8896662672E-07	    0.5441562698E-06	
 112.00000	   1.50000	  -5.00000	    0.7088299737E-14	    0.7854169742E-09	    0.5052900238E-07	    0.3121522829E-06	
 116.00000	   1.50000	  -5.00000	    0.3401473177E-14	    0.4116162586E-09	    0.2695538646E-07	    0.1680095763E-06	
 120.00000	   1.50000	  -5.00000	    0.1552679307E-14	    0.2029438676E-09	    0.1350126579E-07	    0.8482390720E-07	
 124.00000	   1.50000	  -5.00000	    0.6728284155E-15	    0.9407780861E-10	    0.6347143041E-08	    0.4016255335E-07	
 128.00000	   1.50000	  -5.00000	    0.2762759955E-15	    0.4098216878E-10	    0.2799781180E-08	    0.1783013500E-07	
 132.00000	   1.50000	  -5.00000	    0.1073244487E-15	    0.1676857881E-10	    0.1158493838E-08	    0.7420588146E-08	
 136.00000	   1.50000	  -5.00000	    0.3938758906E-16	    0.6441889940E-11	    0.4495542754E-09	    0.2894678802E-08	
 140.00000	   1.50000	  -5.00000	    0.1363938951E-16	    0.2322684065E-11	    0.1635670602E-09	    0.1058219778E-08	
 144.00000	   1.50000	  -5.00000	    0.4451920297E-17	    0.7857600156E-12	    0.5578939765E-10	    0.3624985587E-09	
 148.00000	   1.50000	  -5.00000	    0.1368429827E-17	    0.2493402358E-12	    0.1783509516E-10	    0.1163426119E-09	
 150.00000	   1.50000	  -5.00000	    0.7416059993E-18	    0.1371153165E-12	    0.9841624795E-11	    0.6431737009E-10	
   0.00000	   2.50000	  -5.00000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	   2.50000	  -5.00000	    0.2899314587E-14	    0.1506672265E-11	    0.1891187497E-10	    0.4692785234E-10	
   8.00000	   2.50000	  -5.00000	    0.1730604302E-13	    0.9430088430E-11	    0.1208578436E-09	    0.3041266576E-09	
  12.00000	   2.50000	  -5.00000	    0.6632011814E-13	    0.3907385875E-10	    0.5181561908E-09	    0.1334001337E-08	
  16.00000	   2.50000	  -5.00000	    0.1946126364E-12	    0.1276716224E-09	    0.1773740289E-08	    0.4709938296E-08	
  20.00000	   2.50000	  -5.00000	    0.4649906202E-12	    0.3491970155E-09	    0.5140608026E-08	    0.1417967673E-07	
  24.00000	   2.50000	  -5.00000	    0.9351269486E-12	    0.8248148878E-09	    0.1299596413E-07	    0.3746216817E-07	
  28.00000	   2.50000	  -5.00000	    0.1619471752E-11	    0.1717619392E-08	    0.2921547885E-07	    0.8842895118E-07	
  32.00000	   2.50000	  -5.00000	    0.2459077472E-11	    0.3203319865E-08	    0.5923300552E-07	    0.1889028851E-06	
  36.00000	   2.50000	  -5.00000	    0.3324005564E-11	    0.5419219141E-08	    0.1095222497E-06	    0.3688029808E-06	
  40.00000	   2.50000	  -5.00000	    0.4053011200E-11	    0.8406386606E-08	    0.1863626425E-06	    0.6631890753E-06	
  44.00000	   2.50000	  -5.00000	    0.4509925015E-11	    0.1206616228E-07	    0.2939879592E-06	    0.1105218030E-05	
  48.00000	   2.50000	  -5.00000	    0.4626931996E-11	    0.1614816083E-07	    0.4324872536E-06	    0.1715252898E-05	
  52.00000	   2.50000	  -5.00000	    0.4416486597E-11	    0.2027575255E-07	    0.5960455435E-06	    0.2488201562E-05	
  56.00000	   2.50000	  -5.00000	    0.3953369998E-11	    0.2400311360E-07	    0.7721993453E-06	    0.3383034144E-05	
  60.00000	   2.50000	  -5.00000	    0.3341710322E-11	    0.2689032345E-07	    0.9426743977E-06	    0.4319409884E-05	
  64.00000	   2.50000	  -5.00000	    0.2683311043E-11	    0.2858057592E-07	    0.1086027421E-05	    0.5185454905E-05	
  68.00000	   2.50000	  -5.00000	    0.2057160764E-11	    0.2886448379E-07	    0.1181756935E-05	    0.5857544496E-05	
  72.00000	   2.50000	  -5.00000	    0.1512046969E-11	    0.2771883632E-07	    0.1214929585E-05	    0.6228191473E-05	
  76.00000	   2.50000	  -5.00000	    0.1068992640E-11	    0.2531090479E-07	    0.1179955061E-05	    0.6233809564E-05	
  80.00000	   2.50000	  -5.00000	    0.7286329470E-12	    0.2196554499E-07	    0.1082204928E-05	    0.5872627551E-05	
  84.00000	   2.50000	  -5.00000	    0.4794842083E-12	    0.1810108863E-07	    0.9368016930E-06	    0.5205775693E-05	
  88.00000	   2.50000	  -5.00000	    0.3047747779E-12	    0.1414911353E-07	    0.7648990968E-06	    0.4340766558E-05	
  92.00000	   2.50000	  -5.00000	    0.1870499493E-12	    0.1047861373E-07	    0.5886909428E-06	    0.3403399352E-05	
  96.00000	   2.50000	  -5.00000	    0.1107182946E-12	    0.7343572677E-08	    0.4267825753E-06	    0.2508172454E-05	
 100.00000	   2.50000	  -5.00000	    0.6309794564E-13	    0.4864454720E-08	    0.2912616413E-06	    0.1736740414E-05	
 104.00000	   2.50000	  -5.00000	    0.3454734951E-13	    0.3042349700E-08	    0.1870063880E-06	    0.1129503931E-05	
 108.00000	   2.50000	  -5.00000	    0.1812942982E-13	    0.1794718852E-08	    0.1128980920E-06	    0.6897125615E-06	
 112.00000	   2.50000	  -5.00000	    0.9096101715E-14	    0.9977061160E-09	    0.6405550805E-07	    0.3953115989E-06	
 116.00000	   2.50000	  -5.00000	    0.4352917038E-14	    0.5222480332E-09	    0.3414056119E-07	    0.2126067811E-06	
 120.00000	   2.50000	  -5.00000	    0.1982304094E-14	    0.2572221825E-09	    0.1708655139E-07	    0.1072672896E-06	
 124.00000	   2.50000	  -5.00000	    0.8572703813E-15	    0.1191308231E-09	    0.8026979650E-08	    0.5075834853E-07	
 128.00000	   2.50000	  -5.00000	    0.3514056481E-15	    0.5185423627E-10	    0.3538552295E-08	    0.2252190172E-07	
 132.00000	   2.50000	  -5.00000	    0.1363087028E-15	    0.2120209545E-10	    0.1463362918E-08	    0.9368642822E-08	
 136.00000	   2.50000	  -5.00000	    0.4996131226E-16	    0.8139993179E-11	    0.5675740187E-09	    0.3652980631E-08	
 140.00000	   2.50000	  -5.00000	    0.1728202533E-16	    0.2933317988E-11	    0.2064145299E-09	    0.1334902891E-08	
 144.00000	   2.50000	  -5.00000	    0.5635545876E-17	    0.9918433912E-12	    0.7037514865E-10	    0.4571122868E-09	
 148.00000	   2.50000	  -5.00000	    0.1730826711E-17	    0.3145952326E-12	    0.2248967259E-10	    0.1466602292E-09	
 150.00000	   2.50000	  -5.00000	    0.9376546606E-18	    0.1729643128E-12	    0.1240795438E-10	    0.8106531635E-10	
   0.00000	   3.50000	  -5.00000	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	    0.0000000000E+00	
   4.00000	   3.50000	  -5.00000	    0.4631113948E-14	    0.2214112302E-11	    0.2677360691E-10	    0.6476556868E-10	
   8.00000	   3.50000	  -5.00000	    0.2754369296E-13	    0.1381765699E-10	    0.1706804149E-09	    0.4188717776E-09	
  12.00000	   3.50000	  -5.00000	    0.1049412580E-12	    0.5698633844E-10	    0.7288813852E-09	    0.1831286485E-08	
  16.00000	   3.50000	  -5.00000	    0.3055680677E-12	    0.1850407839E-09	    0.2482026020E-08	    0.6437541150E-08	
  20.00000	   3.50000	  -5.00000	    0.7233011238E-12	    0.5023095004E-09	    0.7148014058E-08	    0.1927949272E-07	
  24.00000	   3.50000	  -5.00000	    0.1439258640E-11	    0.1176387848E-08	    0.1794238734E-07	    0.5063650056E-07	
  28.00000	   3.50000	  -5.00000	    0.2464000997E-11	    0.2427199718E-08	    0.4002625352E-07	    0.1187742716E-06	
  32.00000	   3.50000	  -5.00000	    0.3696434526E-11	    0.4483045372E-08	    0.8050506394E-07	    0.2520767140E-06	
  36.00000	   3.50000	  -5.00000	    0.4934916362E-11	    0.7509651782E-08	    0.1476571580E-06	    0.4889310359E-06	
  40.00000	   3.50000	  -5.00000	    0.5942459174E-11	    0.1153482917E-07	    0.2492608347E-06	    0.8736013184E-06	
  44.00000	   3.50000	  -5.00000	    0.6530852022E-11	    0.1639746451E-07	    0.3902013501E-06	    0.1446994156E-05	
  48.00000	   3.50000	  -5.00000	    0.6619232818E-11	    0.2174146299E-07	    0.5698665720E-06	    0.2232809862E-05	
  52.00000	   3.50000	  -5.00000	    0.6243841240E-11	    0.2705867066E-07	    0.7800762884E-06	    0.3221835181E-05	
  56.00000	   3.50000	  -5.00000	    0.5525623549E-11	    0.3176932214E-07	    0.1004356614E-05	    0.4359358249E-05	
  60.00000	   3.50000	  -5.00000	    0.4619799568E-11	    0.3532030080E-07	    0.1219205568E-05	    0.5541754978E-05	
  64.00000	   3.50000	  -5.00000	    0.3671002421E-11	    0.3728060410E-07	    0.1397557735E-05	    0.6627052167E-05	
  68.00000	   3.50000	  -5.00000	    0.2786596335E-11	    0.3741641814E-07	    0.1513978977E-05	    0.7460245361E-05	
  72.00000	   3.50000	  -5.00000	    0.2029126328E-11	    0.3573218291E-07	    0.1550385260E-05	    0.7908284811E-05	
  76.00000	   3.50000	  -5.00000	    0.1422051424E-11	    0.3246878031E-07	    0.1500602612E-05	    0.7894395648E-05	
  80.00000	   3.50000	  -5.00000	    0.9614309536E-12	    0.2805709533E-07	    0.1372191725E-05	    0.7419722010E-05	
  84.00000	   3.50000	  -5.00000	    0.6279663422E-12	    0.2303525428E-07	    0.1184756982E-05	    0.6563843281E-05	
  88.00000	   3.50000	  -5.00000	    0.3964487972E-12	    0.1794834782E-07	    0.9651880203E-06	    0.5463468774E-05	
  92.00000	   3.50000	  -5.00000	    0.2418293846E-12	    0.1325559011E-07	    0.7413976175E-06	    0.4277019881E-05	
  96.00000	   3.50000	  -5.00000	    0.1423668843E-12	    0.9267665868E-08	    0.5365848626E-06	    0.3147719322E-05	
 100.00000	   3.50000	  -5.00000	    0.8074722664E-13	    0.6126454247E-08	    0.3656611449E-06	    0.2176988599E-05	
 104.00000	   3.50000	  -5.00000	    0.4402686674E-13	    0.3824894979E-08	    0.2344756373E-06	    0.1414340526E-05	
