              x	              y	              z	           time	in	                 pH	                 Ca	                 Mg	                 Na	                 Cl	               C(4)	                SO4	                 As	
          66000	          36000	            100	          10000	 1	   7.2557162243e+00	   4.1675947345e+01	   1.8597065720e+01	   8.2010736054e+01	   4.7400944863e+00	   4.5199061240e+02	   2.2566683980e+01	   1.9412722158e-01	
          72000	          36000	            100	          10000	 1	   7.2574856166e+00	   4.1476709847e+01	   1.8507996144e+01	   8.2499405629e+01	   4.7400946985e+00	   4.5211282416e+02	   2.2566685041e+01	   1.9539274762e-01	
          78000	          36000	            100	          10000	 1	   7.2608410380e+00	   4.1102029014e+01	   1.8340493405e+01	   8.3418095689e+01	   4.7400950982e+00	   4.5234124404e+02	   2.2566686982e+01	   1.9781838718e-01	
          84000	          36000	            100	          10000	 1	   7.2674175114e+00	   4.0378276498e+01	   1.8016927711e+01	   8.5201470591e+01	   4.7400958739e+00	   4.5279311757e+02	   2.2566690691e+01	   2.0267491935e-01	
          90000	          36000	            100	          10000	 1	   7.2735518116e+00	   3.9715806668e+01	   1.7720750578e+01	   8.6841353993e+01	   4.7400965898e+00	   4.5321656004e+02	   2.2566694108e+01	   2.0733546316e-01	
              0	          42000	            100	          10000	 1	   8.9739374363e+00	   9.0250239432e-01	   3.6129808244e-01	   2.1635978449e+02	   4.7401590786e+00	   5.2039495205e+02	   2.2566858536e+01	   2.4367144080e+02	
           6000	          42000	            100	          10000	 1	   8.8597029814e+00	   1.1017861610e+00	   4.5042075186e-01	   2.0998081232e+02	   4.7401546445e+00	   5.1257565344e+02	   2.2566862628e+01	   1.5091110613e+02	
          12000	          42000	            100	          10000	 1	   8.6980065969e+00	   1.4910692930e+00	   6.2451522914e-01	   2.0304299110e+02	   4.7401534356e+00	   5.0467957390e+02	   2.2566875045e+01	   7.6300063336e+01	
          18000	          42000	            100	          10000	 1	   8.4395298760e+00	   2.5169204778e+00	   1.0833092792e+00	   1.9432945730e+02	   4.7401514631e+00	   4.9622757779e+02	   2.2566888330e+01	   2.5421123277e+01	
          24000	          42000	            100	          10000	 1	   7.9384102899e+00	   7.6493201994e+00	   3.3789106273e+00	   1.7429856716e+02	   4.7401415143e+00	   4.8368606506e+02	   2.2566866787e+01	   3.0069332925e+00	
          30000	          42000	            100	          10000	 1	   7.3032280274e+00	   3.6678469968e+01	   1.6362720970e+01	   9.4454335408e+01	   4.7400999030e+00	   4.5524218639e+02	   2.2566707596e+01	   2.3166269667e-01	
          36000	          42000	            100	          10000	 1	   7.2669814388e+00	   4.0425235996e+01	   1.8037911617e+01	   8.5115269840e+01	   4.7400957856e+00	   4.5277756820e+02	   2.2566688820e+01	   2.0238944669e-01	
          42000	          42000	            100	          10000	 1	   7.2638250986e+00	   4.0771691831e+01	   1.8192805376e+01	   8.4251055547e+01	   4.7400954230e+00	   4.5255302518e+02	   2.2566687413e+01	   2.0003558267e-01	
          48000	          42000	            100	          10000	 1	   7.2542885563e+00	   4.1837182545e+01	   1.8669141466e+01	   8.1627084178e+01	   4.7400943012e+00	   4.5189830504e+02	   2.2566682539e+01	   1.9312940116e-01	
