              x	              y	              z	           time	in	                  A	                  B	                  C	                  D	
             60	           12.5	           11.5	            400	 1	   2.5710146487e-06	   1.3782445080e-03	   2.0151513598e-02	   5.6974319086e-02	
             64	           12.5	           11.5	            400	 1	   1.2120814410e-06	   9.4941831554e-04	   1.6402664610e-02	   5.1558171433e-02	
             68	           12.5	           11.5	            400	 1	   5.7077049230e-07	   6.5194194928e-04	   1.3182263679e-02	   4.5563160217e-02	
             72	           12.5	           11.5	            400	 1	   2.6853126439e-07	   4.4571423806e-04	   1.0433021914e-02	   3.9217842668e-02	
             76	           12.5	           11.5	            400	 1	   1.2624156770e-07	   3.0286986084e-04	   8.1087230346e-03	   3.2799297649e-02	
             80	           12.5	           11.5	            400	 1	   5.9309874606e-08	   2.0411844084e-04	   6.1718553563e-03	   2.6600570496e-02	
             84	           12.5	           11.5	            400	 1	   2.7847342508e-08	   1.3611028043e-04	   4.5889196504e-03	   2.0888380893e-02	
             88	           12.5	           11.5	            400	 1	   1.3066397281e-08	   8.9576191790e-05	   3.3259393506e-03	   1.5865478530e-02	
             92	           12.5	           11.5	            400	 1	   6.1261449961e-09	   5.8039418561e-05	   2.3458219299e-03	   1.1648439435e-02	
             96	           12.5	           11.5	            400	 1	   2.8692762957e-09	   3.6940312596e-05	   1.6080833909e-03	   8.2648549762e-03	
            100	           12.5	           11.5	            400	 1	   1.3419750920e-09	   2.3049630835e-05	   1.0704890378e-03	   5.6671747101e-03	
            104	           12.5	           11.5	            400	 1	   6.2641981915e-10	   1.4076405769e-05	   6.9165637195e-04	   3.7563691762e-03	
            108	           12.5	           11.5	            400	 1	   2.9162161242e-10	   8.4024433410e-06	   4.3363888283e-04	   2.4077834129e-03	
            112	           12.5	           11.5	            400	 1	   1.3527367726e-10	   4.8973677359e-06	   2.6380734560e-04	   1.4932817112e-03	
            116	           12.5	           11.5	            400	 1	   6.2457198849e-11	   2.7851100754e-06	   1.5575131704e-04	   8.9660983168e-04	
            120	           12.5	           11.5	            400	 1	   2.8668643130e-11	   1.5446462640e-06	   8.9265585566e-05	   5.2153951889e-04	
            124	           12.5	           11.5	            400	 1	   1.3065344410e-11	   8.3520930843e-07	   4.9682838910e-05	   2.9409699852e-04	
            128	           12.5	           11.5	            400	 1	   5.9039743329e-12	   4.4023675645e-07	   2.6865249033e-05	   1.6088576399e-04	
            132	           12.5	           11.5	            400	 1	   2.6418151495e-12	   2.2620658578e-07	   1.4120500972e-05	   8.5442464765e-05	
            136	           12.5	           11.5	            400	 1	   1.1690669309e-12	   1.1331831741e-07	   7.2178659881e-06	   4.4081960646e-05	
            140	           12.5	           11.5	            400	 1	   5.1105956771e-13	   5.5360188922e-08	   3.5904152071e-06	   2.2111693132e-05	
            144	           12.5	           11.5	            400	 1	   2.2020146178e-13	   2.6301016374e-08	   1.7335691192e-06	   1.0756883790e-05	
            148	           12.5	           11.5	            400	 1	   1.0088959512e-13	   1.3365221562e-08	   8.9243201728e-07	   5.5712799767e-06	
            150	           12.5	           11.5	            400	 1	   7.9371997729e-14	   1.0982335377e-08	   7.3667710155e-07	   4.6087335256e-06	
              0	           13.5	           11.5	            400	 1	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	
              4	           13.5	           11.5	            400	 1	   4.4914303179e-02	   6.6245931788e-02	   2.7140039895e-02	   4.7164266010e-03	
              8	           13.5	           11.5	            400	 1	   3.6796183355e-02	   9.4531198661e-02	   5.9844475210e-02	   1.5189477727e-02	
             12	           13.5	           11.5	            400	 1	   2.1765200423e-02	   9.1604871144e-02	   8.3871386048e-02	   2.8917181318e-02	
             16	           13.5	           11.5	            400	 1	   1.1449747405e-02	   7.6069873792e-02	   9.6378427451e-02	   4.3252420805e-02	
             20	           13.5	           11.5	            400	 1	   5.7149654121e-03	   5.8461576265e-02	   9.9246086034e-02	   5.6291241847e-02	
             24	           13.5	           11.5	            400	 1	   2.7775000640e-03	   4.3017705968e-02	   9.5489516732e-02	   6.6960387347e-02	
             28	           13.5	           11.5	            400	 1	   1.3300354953e-03	   3.0837806149e-02	   8.7822234936e-02	   7.4843580689e-02	
             32	           13.5	           11.5	            400	 1	   6.3130193268e-04	   2.1747577376e-02	   7.8270371726e-02	   7.9959995008e-02	
             36	           13.5	           11.5	            400	 1	   2.9798369826e-04	   1.5176197039e-02	   6.8192978633e-02	   8.2575421890e-02	
             40	           13.5	           11.5	            400	 1	   1.4013801310e-04	   1.0517858115e-02	   5.8422819252e-02	   8.3061654386e-02	
             44	           13.5	           11.5	            400	 1	   6.5741336435e-05	   7.2565465892e-03	   4.9416520188e-02	   8.1798920681e-02	
             48	           13.5	           11.5	            400	 1	   3.0787395605e-05	   4.9916355718e-03	   4.1378646132e-02	   7.9114919354e-02	
             52	           13.5	           11.5	            400	 1	   1.4400781738e-05	   3.4268517579e-03	   3.4354541781e-02	   7.5257969576e-02	
             56	           13.5	           11.5	            400	 1	   6.7303652878e-06	   2.3492377289e-03	   2.8296928543e-02	   7.0402803744e-02	
             60	           13.5	           11.5	            400	 1	   3.1437473864e-06	   1.6084259817e-03	   2.3112743519e-02	   6.4682908202e-02	
             64	           13.5	           11.5	            400	 1	   1.4679080380e-06	   1.0994946198e-03	   1.8695061386e-02	   5.8235801955e-02	
             68	           13.5	           11.5	            400	 1	   6.8525763349e-07	   7.4984243185e-04	   1.4942982404e-02	   5.1242852047e-02	
             72	           13.5	           11.5	            400	 1	   3.1985578985e-07	   5.0953838946e-04	   1.1771390012e-02	   4.3947420358e-02	
             76	           13.5	           11.5	            400	 1	   1.4928740218e-07	   3.4438558327e-04	   9.1126138757e-03	   3.6644216697e-02	
             80	           13.5	           11.5	            400	 1	   6.9673231798e-08	   2.3100790971e-04	   6.9126807085e-03	   2.9644442743e-02	
             84	           13.5	           11.5	            400	 1	   3.2513782059e-08	   1.5341092531e-04	   5.1252275228e-03	   2.3230129767e-02	
             88	           13.5	           11.5	            400	 1	   1.5170050521e-08	   1.0060514498e-04	   3.7058365383e-03	   1.7613479431e-02	
             92	           13.5	           11.5	            400	 1	   7.0753791113e-09	   6.4987436980e-05	   2.6085666687e-03	   1.2913024007e-02	
             96	           13.5	           11.5	            400	 1	   3.2978846199e-09	   4.1255007098e-05	   1.7852056988e-03	   9.1509044567e-03	
            100	           13.5	           11.5	            400	 1	   1.5355595329e-09	   2.5684774673e-05	   1.1867210056e-03	   6.2682415441e-03	
            104	           13.5	           11.5	            400	 1	   7.1383389795e-10	   1.5656029254e-05	   7.6583871451e-04	   4.1511123464e-03	
            108	           13.5	           11.5	            400	 1	   3.3105871647e-10	   9.3302753083e-06	   4.7965932772e-04	   2.6587985007e-03	
            112	           13.5	           11.5	            400	 1	   1.5303517456e-10	   5.4306603438e-06	   2.9154991506e-04	   1.6478836491e-03	
            116	           13.5	           11.5	            400	 1	   7.0434704783e-11	   3.0847432766e-06	   1.7200127432e-04	   9.8887707833e-04	
            120	           13.5	           11.5	            400	 1	   3.2237905572e-11	   1.7090873160e-06	   9.8514794611e-05	   5.7492475819e-04	
            124	           13.5	           11.5	            400	 1	   1.4654096990e-11	   9.2331357363e-07	   5.4799617828e-05	   3.2405987312e-04	
            128	           13.5	           11.5	            400	 1	   6.6065844633e-12	   4.8630559858e-07	   2.9617340984e-05	   1.7720866482e-04	
            132	           13.5	           11.5	            400	 1	   2.9501023823e-12	   2.4971211306e-07	   1.5560189490e-05	   9.4078897974e-05	
            136	           13.5	           11.5	            400	 1	   1.3030949333e-12	   1.2502058387e-07	   7.9506885399e-06	   4.8522836082e-05	
            140	           13.5	           11.5	            400	 1	   5.6871394942e-13	   6.1045841277e-08	   3.9535755591e-06	   2.4332543324e-05	
            144	           13.5	           11.5	            400	 1	   2.4458844002e-13	   2.8989062162e-08	   1.9083231743e-06	   1.1834339303e-05	
            148	           13.5	           11.5	            400	 1	   1.1317310464e-13	   1.4725900455e-08	   9.8215065094e-07	   6.1280944093e-06	
            150	           13.5	           11.5	            400	 1	   8.9597473078e-14	   1.2098888968e-08	   8.1066667124e-07	   5.0689913414e-06	
              0	           14.5	           11.5	            400	 1	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	   0.0000000000e+00	
              4	           14.5	           11.5	            400	 1	   1.2240195619e-01	   1.2739053458e-01	   4.3911040247e-02	   6.9993151875e-03	
              8	           14.5	           11.5	            400	 1	   7.4788931528e-02	   1.5374565113e-01	   8.7374066027e-02	   2.0934125810e-02	
             12	           14.5	           11.5	            400	 1	   3.7487213347e-02	   1.3548532339e-01	   1.1508436330e-01	   3.8011164341e-02	
             16	           14.5	           11.5	            400	 1	   1.7828710233e-02	   1.0584356109e-01	   1.2682218308e-01	   5.5024809749e-02	
             20	           14.5	           11.5	            400	 1	   8.3308831776e-03	   7.7958083123e-02	   1.2664369731e-01	   6.9871969162e-02	
             24	           14.5	           11.5	            400	 1	   3.8664350996e-03	   5.5584544640e-02	   1.1898141555e-01	   8.1506187156e-02	
             28	           14.5	           11.5	            400	 1	   1.7893954675e-03	   3.8881195735e-02	   1.0734424913e-01	   8.9646866786e-02	
             32	           14.5	           11.5	            400	 1	   8.2717729452e-04	   2.6882023897e-02	   9.4152810773e-02	   9.4481829535e-02	
             36	           14.5	           11.5	            400	 1	   3.8222594512e-04	   1.8452794534e-02	   8.0924904245e-02	   9.6438190203e-02	
             40	           14.5	           11.5	            400	 1	   1.7661907925e-04	   1.2611107234e-02	   6.8523125199e-02	   9.6023626700e-02	
             44	           14.5	           11.5	            400	 1	   8.1628339582e-05	   8.5963298694e-03	   5.7369568604e-02	   9.3723048146e-02	
             48	           14.5	           11.5	            400	 1	   3.7738352046e-05	   5.8511665251e-03	   4.7606955049e-02	   8.9938342522e-02	
             52	           14.5	           11.5	            400	 1	   1.7454093062e-05	   3.9796881136e-03	   3.9211643660e-02	   8.4965707276e-02	
             56	           14.5	           11.5	            400	 1	   8.0762045102e-06	   2.7057290179e-03	   3.2070515670e-02	   7.9007643258e-02	
             60	           14.5	           11.5	            400	 1	   3.7387742587e-06	   1.8388547081e-03	   2.6032542631e-02	   7.2212515963e-02	
             64	           14.5	           11.5	            400	 1	   1.7317019312e-06	   1.2487273704e-03	   2.0942390953e-02	   6.4726899323e-02	
             68	           14.5	           11.5	            400	 1	   8.0249514923e-07	   8.4660112856e-04	   1.6660315816e-02	   5.6740959625e-02	
             72	           14.5	           11.5	            400	 1	   3.7207709410e-07	   5.7227140543e-04	   1.3070980523e-02	   4.8509609509e-02	
             76	           14.5	           11.5	            400	 1	   1.7259640197e-07	   3.8498988095e-04	   1.0083672271e-02	   4.0341995543e-02	
             80	           14.5	           11.5	            400	 1	   8.0096760900e-08	   2.5719113217e-04	   7.6269178040e-03	   3.2564502670e-02	
             84	           14.5	           11.5	            400	 1	   3.7182967311e-08	   1.7019152762e-04	   5.6408394511e-03	   2.5471919745e-02	
             88	           14.5	           11.5	            400	 1	   1.7264719865e-08	   1.1126604855e-04	   4.0702082602e-03	   1.9283932547e-02	
             92	           14.5	           11.5	            400	 1	   8.0162602574e-09	   7.1683653628e-05	   2.8600697943e-03	   1.4119730894e-02	
