              x	              y	              z	           time	in	                 pH	                 Ca	                 Mg	                 Na	                 Cl	               C(4)	                SO4	                 As	                vol	                sat	                 pv	                por	      trans_cell_no	                 vx	                 vy	                 vz	
          51000	          27000	            150	          1e+06	 1	   7.4448293449e+00	   2.5307390791e+01	   1.1277327949e+01	   1.2430197318e+02	   4.7401139544e+00	   4.6480532379e+02	   2.2566777218e+01	   7.5085947864e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8780000000e+03	   1.3678911050e-01	   8.2507632531e-02	  -8.9683770233e-03	
          54000	          27000	            150	          1e+06	 1	   7.4294646364e+00	   2.6325671525e+01	   1.1732766637e+01	   1.2158998533e+02	   4.7401125826e+00	   4.6390142115e+02	   2.2566770688e+01	   7.0713440995e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8790000000e+03	   2.2417877431e-01	   9.5769337610e-02	  -8.4557454247e-03	
          57000	          27000	            150	          1e+06	 1	   7.4154811062e+00	   2.7291804610e+01	   1.2164872176e+01	   1.1903255968e+02	   4.7401113025e+00	   4.6306457522e+02	   2.2566764600e+01	   6.6969893193e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8800000000e+03	   3.0524200755e-01	   1.0836470480e-01	  -7.5840490494e-03	
          60000	          27000	            150	          1e+06	 1	   7.4059527423e+00	   2.7972552161e+01	   1.2469332527e+01	   1.1723924628e+02	   4.7401104129e+00	   4.6248641596e+02	   2.2566760361e+01	   6.4540789516e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8810000000e+03	   3.6995855620e-01	   1.1563515317e-01	  -6.3630466748e-03	
          63000	          27000	            150	          1e+06	 1	   7.4044897107e+00	   2.8078833585e+01	   1.2516866478e+01	   1.1695820020e+02	   4.7401102753e+00	   4.6239473834e+02	   2.2566759705e+01	   6.4175416678e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8820000000e+03	   4.1215759529e-01	   1.1157784262e-01	  -5.0094097184e-03	
          66000	          27000	            150	          1e+06	 1	   7.4070599818e+00	   2.7892781635e+01	   1.2433657734e+01	   1.1744416319e+02	   4.7401105176e+00	   4.6254724168e+02	   2.2566760860e+01	   6.4815724847e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8830000000e+03	   4.3700554899e-01	   9.2636126860e-02	  -3.8025248636e-03	
          69000	          27000	            150	          1e+06	 1	   7.4042154439e+00	   2.8098970668e+01	   1.2525873732e+01	   1.1690227162e+02	   4.7401102498e+00	   4.6237381832e+02	   2.2566759584e+01	   6.4105709006e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8840000000e+03	   4.5100240638e-01	   5.6570204366e-02	  -2.6190568755e-03	
          72000	          27000	            150	          1e+06	 1	   7.4017213073e+00	   2.8281106205e+01	   1.2607331392e+01	   1.1642482268e+02	   4.7401100137e+00	   4.6222225146e+02	   2.2566758460e+01	   6.3490309288e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8850000000e+03	   4.4948101140e-01	   4.1802480351e-03	  -1.3154393201e-03	
          75000	          27000	            150	          1e+06	 1	   7.3982281647e+00	   2.8538440218e+01	   1.2722420221e+01	   1.1575034472e+02	   4.7401096816e+00	   4.6200823332e+02	   2.2566756879e+01	   6.2638707938e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8860000000e+03	   4.2493537833e-01	  -6.1848853621e-02	  -2.4768636642e-05	
          78000	          27000	            150	          1e+06	 1	   7.3915801904e+00	   2.9035383474e+01	   1.2944668687e+01	   1.1445051586e+02	   4.7401090443e+00	   4.6159847401e+02	   2.2566753844e+01	   6.1051772436e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8870000000e+03	   3.7031175266e-01	  -1.3893486856e-01	   1.1823588518e-03	
          81000	          27000	            150	          1e+06	 1	   7.3855145067e+00	   2.9497081883e+01	   1.3151151475e+01	   1.1324752214e+02	   4.7401084564e+00	   4.6122393096e+02	   2.2566751044e+01	   5.9642178288e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8880000000e+03	   2.8256085731e-01	  -2.0924826095e-01	   2.0756554651e-03	
          84000	          27000	            150	          1e+06	 1	   7.3805882594e+00	   2.9877860310e+01	   1.3321441876e+01	   1.1226044181e+02	   4.7401079742e+00	   4.6092174790e+02	   2.2566748749e+01	   5.8524503366e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8890000000e+03	   1.7591975217e-01	  -2.5530160260e-01	   2.3587154640e-03	
          87000	          27000	            150	          1e+06	 1	   7.3818168487e+00	   2.9781946229e+01	   1.3278544909e+01	   1.1251572476e+02	   4.7401080938e+00	   4.6100667357e+02	   2.2566749319e+01	   5.8804524307e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8900000000e+03	   7.9118250423e-02	  -2.7407110917e-01	   2.0172298884e-03	
          90000	          27000	            150	          1e+06	 1	   7.3820110263e+00	   2.9766311422e+01	   1.3271549170e+01	   1.1256516664e+02	   4.7401081117e+00	   4.6103089054e+02	   2.2566749403e+01	   5.8853215756e-01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.8910000000e+03	  -0.0000000000e+00	  -2.7982549945e-01	   1.8465780053e-03	
              0	          30000	            150	          1e+06	 1	   8.9959493608e+00	   8.6298574278e-01	   3.4357046477e-01	   2.2239401384e+02	   4.7725757531e+00	   5.3022144332e+02	   2.2567043260e+01	   4.9784868405e+02	   1.1250000000e+11	   8.3401945277e+00	   2.4750000000e+10	   2.2000000000e-01	   1.8920000000e+03	   0.0000000000e+00	   2.0151327882e-01	   2.7769764024e-04	
           3000	          30000	            150	          1e+06	 1	   8.9449502739e+00	   9.4323401296e-01	   3.7947725185e-01	   2.1691004508e+02	   4.7481187778e+00	   5.2318251962e+02	   2.2566997140e+01	   4.0193231780e+02	   3.3750000000e+11	   1.0000000000e+00	   7.4250000000e+10	   2.2000000000e-01	   1.8930000000e+03	   0.0000000000e+00	   2.0269494007e-01	  -7.1022937918e-04	
           6000	          30000	            150	          1e+06	 1	   8.8766936736e+00	   1.0637754262e+00	   4.3338778852e-01	   2.1254534671e+02	   4.7425249349e+00	   5.1771807559e+02	   2.2566985032e+01	   3.0182765076e+02	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8940000000e+03	  -1.5660619650e-01	   2.0547382672e-01	  -1.8354936363e-04	
           9000	          30000	            150	          1e+06	 1	   8.7804708808e+00	   1.2687773105e+00	   5.2506522684e-01	   2.0782071910e+02	   4.7409805327e+00	   5.1199613693e+02	   2.2566979344e+01	   2.0171138253e+02	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8950000000e+03	  -2.2342310030e-01	   2.0973812830e-01	  -4.1874979684e-04	
          12000	          30000	            150	          1e+06	 1	   8.6755693908e+00	   1.5511067299e+00	   6.5132374030e-01	   2.0355885367e+02	   4.7404465140e+00	   5.0709143737e+02	   2.2566974795e+01	   1.2962978377e+02	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8960000000e+03	  -2.8426843127e-01	   2.1580905699e-01	  -9.6971580082e-04	
          15000	          30000	            150	          1e+06	 1	   8.5319923807e+00	   2.0686981605e+00	   8.8279536702e-01	   1.9856923220e+02	   4.7402611769e+00	   5.0184338694e+02	   2.2566968433e+01	   7.0622435677e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8970000000e+03	  -3.3530352494e-01	   2.2326169772e-01	  -1.4319392508e-03	
          18000	          30000	            150	          1e+06	 1	   8.3624848915e+00	   2.9533692496e+00	   1.2784396189e+00	   1.9309981298e+02	   4.7401910695e+00	   4.9692954229e+02	   2.2566958702e+01	   3.4343913678e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8980000000e+03	  -3.8036606736e-01	   2.3197504751e-01	  -2.0117432381e-03	
          21000	          30000	            150	          1e+06	 1	   8.1465434317e+00	   4.7434178091e+00	   2.0790280931e+00	   1.8538765769e+02	   4.7401622195e+00	   4.9143547773e+02	   2.2566940401e+01	   1.3690069696e+01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.8990000000e+03	  -4.1799109751e-01	   2.4138132835e-01	  -2.6583313174e-03	
          24000	          30000	            150	          1e+06	 1	   7.8815768654e+00	   8.7060935124e+00	   3.8514559431e+00	   1.7189958023e+02	   4.7401453683e+00	   4.8402686387e+02	   2.2566903135e+01	   4.4632858025e+00	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.9000000000e+03	  -4.4473080297e-01	   2.5077233671e-01	  -3.5335280161e-03	
          27000	          30000	            150	          1e+06	 1	   7.6085239678e+00	   1.6773138831e+01	   7.4599637207e+00	   1.4785708964e+02	   4.7401281949e+00	   4.7347536000e+02	   2.2566836817e+01	   1.4440174367e+00	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.9010000000e+03	  -4.5162273076e-01	   2.5792765402e-01	  -4.6349317739e-03	
          30000	          30000	            150	          1e+06	 1	   7.4563512218e+00	   2.4569708093e+01	   1.0947367537e+01	   1.2632674308e+02	   4.7401155244e+00	   4.6553978590e+02	   2.2566781978e+01	   7.8614394806e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.9020000000e+03	  -4.3258447689e-01	   2.5859795636e-01	  -5.8263793806e-03	
          33000	          30000	            150	          1e+06	 1	   7.4226417715e+00	   2.6791086671e+01	   1.1940918384e+01	   1.2037675399e+02	   4.7401121511e+00	   4.6352314430e+02	   2.2566767725e+01	   6.8880626117e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.9030000000e+03	  -3.8501095215e-01	   2.4883385171e-01	  -6.9856020165e-03	
          36000	          30000	            150	          1e+06	 1	   7.4200960995e+00	   2.6968349809e+01	   1.2020205051e+01	   1.1989301626e+02	   4.7401117909e+00	   4.6335037540e+02	   2.2566766625e+01	   6.8187977623e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.9040000000e+03	  -3.1229850312e-01	   2.3424632437e-01	  -7.9189766834e-03	
          39000	          30000	            150	          1e+06	 1	   7.4265469944e+00	   2.6524077110e+01	   1.1821504713e+01	   1.2106386804e+02	   4.7401123372e+00	   4.6372834362e+02	   2.2566769428e+01	   6.9915559575e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.9050000000e+03	  -2.2461292384e-01	   2.2037547552e-01	  -8.5458539880e-03	
          42000	          30000	            150	          1e+06	 1	   7.4347584138e+00	   2.5969874852e+01	   1.1573633651e+01	   1.2253461919e+02	   4.7401130642e+00	   4.6421333186e+02	   2.2566772958e+01	   7.2188153519e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.9060000000e+03	  -1.3159271814e-01	   2.1044215067e-01	  -8.8882219173e-03	
          45000	          30000	            150	          1e+06	 1	   7.4395889790e+00	   2.5649749433e+01	   1.1430453336e+01	   1.2338785346e+02	   4.7401134913e+00	   4.6449835265e+02	   2.2566775010e+01	   7.3562880903e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.9070000000e+03	  -3.8558025939e-02	   2.0599269519e-01	  -9.0015237624e-03	
          48000	          30000	            150	          1e+06	 1	   7.4384127348e+00	   2.5727311435e+01	   1.1465144144e+01	   1.2318071386e+02	   4.7401133860e+00	   4.6442874929e+02	   2.2566774512e+01	   7.3225343244e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.9080000000e+03	   5.3206272201e-02	   2.0680894148e-01	  -8.9177505662e-03	
          51000	          30000	            150	          1e+06	 1	   7.4321827355e+00	   2.6142365713e+01	   1.1650782054e+01	   1.2207558432e+02	   4.7401128280e+00	   4.6406069298e+02	   2.2566771856e+01	   7.1466000880e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.9090000000e+03	   1.4356397245e-01	   2.1034514353e-01	  -8.6146375406e-03	
          54000	          30000	            150	          1e+06	 1	   7.4225115103e+00	   2.6801372058e+01	   1.1945526819e+01	   1.2032701691e+02	   4.7401119501e+00	   4.6348440515e+02	   2.2566767677e+01	   6.8823823397e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.9100000000e+03	   2.3011184842e-01	   2.1274993136e-01	  -8.0274055815e-03	
          57000	          30000	            150	          1e+06	 1	   7.4123972528e+00	   2.7510199641e+01	   1.2262549224e+01	   1.1845481749e+02	   4.7401110164e+00	   4.6287588898e+02	   2.2566763236e+01	   6.6172350699e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.9110000000e+03	   3.0595273688e-01	   2.1001364331e-01	  -7.0960185320e-03	
          60000	          30000	            150	          1e+06	 1	   7.4086345175e+00	   2.7779209423e+01	   1.2382862474e+01	   1.1774560812e+02	   4.7401106650e+00	   4.6264669139e+02	   2.2566761562e+01	   6.5213672877e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.9120000000e+03	   3.6056775193e-01	   1.9874798637e-01	  -5.8794604145e-03	
          63000	          30000	            150	          1e+06	 1	   7.4143919995e+00	   2.7368992622e+01	   1.2199396301e+01	   1.1882353920e+02	   4.7401112022e+00	   4.6299149045e+02	   2.2566764123e+01	   6.6684687090e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.9130000000e+03	   3.8968489864e-01	   1.7715580922e-01	  -4.7249077531e-03	
          66000	          30000	            150	          1e+06	 1	   7.4214515996e+00	   2.6875023667e+01	   1.1978469752e+01	   1.2012645055e+02	   4.7401118537e+00	   4.6341318191e+02	   2.2566767219e+01	   6.8537778086e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.9140000000e+03	   3.9993373092e-01	   1.4578100017e-01	  -3.8331023180e-03	
          69000	          30000	            150	          1e+06	 1	   7.4206096086e+00	   2.6933411668e+01	   1.2004583748e+01	   1.1997236270e+02	   4.7401117764e+00	   4.6336322950e+02	   2.2566766851e+01	   6.8313827569e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.9150000000e+03	   3.9913289596e-01	   1.0323404144e-01	  -3.1677505381e-03	
          72000	          30000	            150	          1e+06	 1	   7.4148880544e+00	   2.7333954295e+01	   1.2183725549e+01	   1.1891588575e+02	   4.7401112483e+00	   4.6302130676e+02	   2.2566764343e+01	   6.6812858513e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.9160000000e+03	   3.8599657492e-01	   5.0129739345e-02	  -2.5185677452e-03	
          75000	          30000	            150	          1e+06	 1	   7.4103781231e+00	   2.7654342743e+01	   1.2327017534e+01	   1.1807215438e+02	   4.7401108284e+00	   4.6274956883e+02	   2.2566762342e+01	   6.5654350444e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.9170000000e+03	   3.5470550020e-01	  -9.3744940362e-03	  -1.9285952122e-03	
          78000	          30000	            150	          1e+06	 1	   7.4080853953e+00	   2.7818816423e+01	   1.2400577111e+01	   1.1763951248e+02	   4.7401106138e+00	   4.6261072383e+02	   2.2566761319e+01	   6.5073532949e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.9180000000e+03	   3.0292890906e-01	  -7.0009617760e-02	  -1.4676436558e-03	
          81000	          30000	            150	          1e+06	 1	   7.4047719721e+00	   2.8058321806e+01	   1.2507692851e+01	   1.1701196794e+02	   4.7401103019e+00	   4.6241180523e+02	   2.2566759832e+01	   6.4244847885e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.9190000000e+03	   2.3178872297e-01	  -1.2128012542e-01	  -1.1706306932e-03	
          84000	          30000	            150	          1e+06	 1	   7.4017782006e+00	   2.8276505331e+01	   1.2605270982e+01	   1.1644396568e+02	   4.7401100182e+00	   4.6223546499e+02	   2.2566758481e+01	   6.3507412813e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.9200000000e+03	   1.4950417418e-01	  -1.5314442815e-01	  -1.1224887655e-03	
          87000	          30000	            150	          1e+06	 1	   7.4013308787e+00	   2.8308750251e+01	   1.2619688544e+01	   1.1636855684e+02	   4.7401099746e+00	   4.6222071390e+02	   2.2566758275e+01	   6.3402596621e-01	   4.5000000000e+11	   1.0000000000e+00	   9.9000000000e+10	   2.2000000000e-01	   1.9210000000e+03	   7.0605264447e-02	  -1.6457765429e-01	  -1.2947763420e-03	
          90000	          30000	            150	          1e+06	 1	   7.4010916046e+00	   2.8325621418e+01	   1.2627229551e+01	   1.1633566156e+02	   4.7401099504e+00	   4.6222168866e+02	   2.2566758157e+01	   6.3350610729e-01	   2.2500000000e+11	   1.0000000000e+00	   4.9500000000e+10	   2.2000000000e-01	   1.9220000000e+03	  -0.0000000000e+00	  -1.6717362784e-01	  -1.3865175311e-03	
              0	          33000	            150	          1e+06	 1	   8.9983661368e+00	   8.5942144394e-01	   3.4197570549e-01	   2.2266290929e+02	   4.7737212938e+00	   5.3056760918e+02	   2.2567045423e+01	   5.0290206970e+02	   1.1250000000e+11	   8.3063551334e+00	   2.4750000000e+10	   2.2000000000e-01	   1.9230000000e+03	   0.0000000000e+00	   2.6604466073e-01	   2.6700109482e-04	
           3000	          33000	            150	          1e+06	 1	   8.9508460521e+00	   9.3374325624e-01	   3.7523315554e-01	   2.1727134941e+02	   4.7481213149e+00	   5.2363654690e+02	   2.2566997302e+01	   4.1183776724e+02	   3.3750000000e+11	   1.0000000000e+00	   7.4250000000e+10	   2.2000000000e-01	   1.9240000000e+03	   0.0000000000e+00	   2.6777457583e-01	  -6.9078186317e-04	
